Target2,PSEKNC1,PSEKNC2,PSEKNC3,PSEKNC4,PSEKNC5,PSEKNC6,PSEKNC7,PSEKNC8,PSEKNC9,PSEKNC10,PSEKNC11,PSEKNC12,PSEKNC13,PSEKNC14,PSEKNC15,PSEKNC16,PSEKNC17,PSEKNC18,PSEKNC19,PSEKNC20,PSEKNC21,PSEKNC22,PSEKNC23,PSEKNC24,PSEKNC25,PSEKNC26,PSEKNC27,PSEKNC28,PSEKNC29,PSEKNC30,PSEKNC31,PSEKNC32,PSEKNC33,PSEKNC34,PSEKNC35,PSEKNC36,PSEKNC37,PSEKNC38,PSEKNC39,PSEKNC40,PSEKNC41,PSEKNC42,PSEKNC43,PSEKNC44,PSEKNC45,PSEKNC46,PSEKNC47,PSEKNC48,PSEKNC49,PSEKNC50,PSEKNC51,PSEKNC52,PSEKNC53,PSEKNC54,PSEKNC55,PSEKNC56,PSEKNC57,PSEKNC58,PSEKNC59,PSEKNC60,PSEKNC61,PSEKNC62,PSEKNC63,PSEKNC64,PSEKNC65,PSEKNC66
0,0,0.030861118,0.015430559,0.015430559,0,0,0.030861118,0.015430559,0.015430559,0,0.015430559,0.015430559,0,0.015430559,0,0,0,0,0.030861118,0,0.015430559,0.030861118,0.015430559,0.015430559,0.015430559,0.030861118,0.015430559,0,0.015430559,0.015430559,0.015430559,0,0.046291676,0,0,0,0,0.030861118,0.015430559,0,0.015430559,0.015430559,0,0,0,0.015430559,0,0,0.015430559,0,0,0,0.015430559,0.015430559,0,0.015430559,0.015430559,0,0,0,0,0,0,0,0.214601319,0.183606887
0,0.03737596,0.03737596,0,0,0.024917306,0.024917306,0.049834613,0,0,0.012458653,0,0,0,0,0,0,0,0.03737596,0,0,0.012458653,0.012458653,0.012458653,0,0.024917306,0,0.049834613,0,0,0,0,0,0.03737596,0.024917306,0,0,0,0,0.012458653,0,0.03737596,0.012458653,0.024917306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239486919,0.274625605
0,0.011819198,0,0.011819198,0.011819198,0,0,0.011819198,0,0.011819198,0,0,0,0,0,0.011819198,0,0,0,0,0,0,0,0.023638397,0,0,0.047276793,0.023638397,0.035457595,0,0,0,0,0.023638397,0,0,0,0,0.011819198,0.059095992,0,0.023638397,0.023638397,0.011819198,0,0.011819198,0.011819198,0.023638397,0,0,0.011819198,0,0,0,0,0.011819198,0,0,0,0.023638397,0.011819198,0,0,0,0,0.340213023,0.198838242
0,0,0,0,0,0,0.025230005,0.037845008,0,0.012615003,0,0,0,0,0,0,0,0,0,0,0,0,0.063075013,0.037845008,0,0.025230005,0.012615003,0.037845008,0.012615003,0,0,0,0,0,0.063075013,0.012615003,0,0,0,0.012615003,0,0.025230005,0,0.025230005,0.012615003,0,0.025230005,0.012615003,0,0,0,0,0,0,0.012615003,0.012615003,0,0.012615003,0,0,0,0,0,0,0,0.259910051,0.248104849
0,0,0,0.013437305,0,0,0,0.013437305,0.013437305,0,0.013437305,0.013437305,0.013437305,0,0,0,0,0,0.013437305,0,0,0.013437305,0.053749219,0.013437305,0,0.013437305,0.013437305,0.02687461,0,0,0,0,0.013437305,0,0.013437305,0.02687461,0,0,0.02687461,0.02687461,0,0.02687461,0.02687461,0.053749219,0.013437305,0,0.013437305,0.013437305,0,0,0,0,0,0,0,0,0,0,0,0.02687461,0,0,0,0.013437305,0,0.224383686,0.251561425
0,0,0.013927595,0.013927595,0,0.013927595,0,0,0.013927595,0,0.02785519,0.013927595,0,0.02785519,0,0,0,0.013927595,0.013927595,0.013927595,0.013927595,0.02785519,0,0,0,0,0,0.013927595,0.013927595,0,0,0.013927595,0.013927595,0,0,0,0.013927595,0,0.013927595,0.02785519,0.013927595,0.013927595,0.041782785,0.013927595,0,0,0,0.013927595,0.013927595,0.013927595,0,0.013927595,0,0.013927595,0,0,0,0,0,0.02785519,0.013927595,0,0.013927595,0.013927595,0,0.235810156,0.221013635
0,0.03175777,0.015878885,0.015878885,0,0.015878885,0.015878885,0.015878885,0,0.03175777,0.015878885,0.015878885,0,0,0,0,0,0.015878885,0.015878885,0.015878885,0,0.015878885,0.03175777,0.015878885,0.015878885,0.015878885,0.015878885,0.015878885,0,0,0,0,0.015878885,0.015878885,0.015878885,0.03175777,0,0.015878885,0.03175777,0,0,0.015878885,0,0.03175777,0,0,0.015878885,0.015878885,0,0,0,0,0,0,0,0.015878885,0,0,0,0,0.03175777,0,0,0.015878885,0,0.210062403,0.170661089
0,0.029950545,0,0.014975273,0.044925818,0,0,0.014975273,0.014975273,0.014975273,0,0.014975273,0,0.014975273,0,0.029950545,0.014975273,0.014975273,0.014975273,0,0,0.014975273,0,0,0,0,0,0,0.014975273,0,0,0.014975273,0,0.029950545,0.014975273,0,0,0.014975273,0,0,0,0.029950545,0.014975273,0,0,0.014975273,0.014975273,0.014975273,0,0,0,0.029950545,0.014975273,0,0.014975273,0,0,0,0,0.029950545,0.029950545,0.014975273,0,0,0.014975273,0.240632465,0.175331903
0,0,0,0,0,0,0,0,0,0,0.014398096,0,0,0,0,0,0,0,0,0,0,0,0.043194287,0.057592383,0.014398096,0,0.014398096,0.071990478,0,0,0.043194287,0,0,0,0,0.014398096,0,0,0.014398096,0.014398096,0.028796191,0,0.043194287,0.057592383,0.028796191,0,0.014398096,0.014398096,0,0,0,0,0,0,0.043194287,0.014398096,0,0.014398096,0,0,0,0,0,0,0,0.200560002,0.237914266
0,0,0.016351344,0.032702688,0,0.016351344,0.016351344,0,0,0,0.032702688,0.049054032,0.016351344,0,0.016351344,0,0,0.016351344,0,0.032702688,0.016351344,0.016351344,0.032702688,0,0.032702688,0,0.032702688,0,0,0,0,0.016351344,0,0.016351344,0,0.032702688,0,0.016351344,0.032702688,0.032702688,0,0.032702688,0.016351344,0,0,0.016351344,0,0,0,0,0.016351344,0,0,0.016351344,0,0,0,0.016351344,0,0,0,0,0,0,0,0.242601292,0.119696295
0,0,0,0,0,0,0,0.012294806,0,0,0,0.012294806,0,0,0.012294806,0,0,0,0.012294806,0,0,0.012294806,0.012294806,0.024589612,0,0.024589612,0.024589612,0.024589612,0.024589612,0,0,0,0,0,0,0.012294806,0.012294806,0,0.036884418,0.024589612,0,0,0.024589612,0.049179224,0.024589612,0,0.024589612,0.012294806,0.012294806,0,0,0,0,0,0,0.036884418,0,0,0.012294806,0,0,0,0,0,0,0.28823439,0.232268178
0,0,0,0.014850789,0.014850789,0.014850789,0.014850789,0,0,0.014850789,0,0.014850789,0,0,0.029701578,0,0.014850789,0.014850789,0.014850789,0.014850789,0.014850789,0,0,0,0.014850789,0,0,0.014850789,0,0,0.029701578,0.014850789,0,0,0.014850789,0,0,0.014850789,0,0,0.029701578,0,0.029701578,0.029701578,0.014850789,0,0,0.014850789,0.014850789,0,0,0,0.014850789,0.029701578,0,0.014850789,0.014850789,0,0.014850789,0.014850789,0.014850789,0.014850789,0,0.014850789,0,0.202599612,0.218219616
0,0.014543303,0,0.014543303,0,0,0.029086606,0,0,0,0.029086606,0,0,0,0,0,0,0.014543303,0,0,0,0.014543303,0.058173212,0.087259818,0,0.014543303,0.029086606,0.058173212,0,0,0,0,0,0,0.014543303,0.029086606,0,0,0.072716515,0.014543303,0,0.029086606,0.029086606,0.014543303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185941801,0.246869381
0,0,0,0,0.014972965,0,0,0,0,0.014972965,0.02994593,0,0,0,0,0.014972965,0.02994593,0,0,0.014972965,0.014972965,0,0.014972965,0.014972965,0,0,0.014972965,0.014972965,0.014972965,0.014972965,0.014972965,0,0,0.014972965,0,0,0,0.014972965,0.014972965,0.014972965,0.014972965,0,0.014972965,0.059891861,0.014972965,0.014972965,0.02994593,0,0,0,0,0.02994593,0.014972965,0.014972965,0,0.014972965,0.014972965,0,0,0,0.014972965,0.02994593,0,0,0,0.228174764,0.187879593
0,0,0.029099585,0,0.014549792,0,0,0.029099585,0.014549792,0.014549792,0,0,0,0.014549792,0,0.014549792,0.014549792,0,0,0,0.014549792,0,0,0.014549792,0,0.043649377,0,0,0,0.014549792,0.014549792,0.029099585,0,0.014549792,0.014549792,0.014549792,0.014549792,0.014549792,0,0,0.014549792,0,0.014549792,0,0.014549792,0,0,0,0.014549792,0.043649377,0,0,0,0,0.014549792,0,0.029099585,0,0.014549792,0.029099585,0,0.014549792,0.014549792,0,0,0.212453499,0.220104593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068818465,0.041291079,0.027527386,0,0.082582158,0.027527386,0.013763693,0,0.027527386,0,0,0,0,0,0,0,0.041291079,0.055054772,0,0,0.013763693,0.013763693,0.013763693,0,0.013763693,0,0.013763693,0,0,0,0,0,0.027527386,0.027527386,0,0,0,0,0,0,0.013763693,0,0.013763693,0.279017217,0.184198757
0,0.015391442,0,0.015391442,0.015391442,0.015391442,0.015391442,0.015391442,0,0.015391442,0.015391442,0,0.015391442,0.015391442,0.015391442,0,0.015391442,0,0,0.030782883,0,0,0,0.015391442,0,0.015391442,0,0,0.015391442,0,0,0,0.030782883,0.030782883,0.015391442,0,0.030782883,0,0,0.015391442,0,0,0,0,0,0.015391442,0,0.015391442,0,0,0.030782883,0,0,0.015391442,0,0,0.015391442,0.046174325,0,0,0,0,0.015391442,0.030782883,0.030782883,0.231690038,0.168043739
0,0,0.013838015,0,0,0.013838015,0.013838015,0,0,0,0,0,0,0,0.013838015,0.013838015,0,0.013838015,0.013838015,0,0,0,0.013838015,0.027676029,0.013838015,0.013838015,0.055352059,0.013838015,0.013838015,0,0,0,0.027676029,0,0,0,0.013838015,0,0.027676029,0.041514044,0.013838015,0,0.013838015,0.013838015,0,0,0.013838015,0,0.013838015,0,0,0,0,0.013838015,0,0.027676029,0,0,0.013838015,0,0.013838015,0,0.013838015,0.013838015,0.013838015,0.272913695,0.187403732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090082463,0.051475693,0,0,0.051475693,0.03860677,0.025737847,0,0.012868923,0,0,0,0,0,0,0,0.012868923,0.064344617,0,0,0.025737847,0.025737847,0.012868923,0,0.03860677,0,0,0,0,0,0,0,0.025737847,0.012868923,0.012868923,0,0,0,0,0,0,0,0,0.293339085,0.204772905
