Target2,PSEKNC1,PSEKNC2,PSEKNC3,PSEKNC4,PSEKNC5,PSEKNC6,PSEKNC7,PSEKNC8,PSEKNC9,PSEKNC10,PSEKNC11,PSEKNC12,PSEKNC13,PSEKNC14,PSEKNC15,PSEKNC16,PSEKNC17,PSEKNC18,PSEKNC19,PSEKNC20,PSEKNC21,PSEKNC22,PSEKNC23,PSEKNC24,PSEKNC25,PSEKNC26,PSEKNC27,PSEKNC28,PSEKNC29,PSEKNC30,PSEKNC31,PSEKNC32,PSEKNC33,PSEKNC34,PSEKNC35,PSEKNC36,PSEKNC37,PSEKNC38,PSEKNC39,PSEKNC40,PSEKNC41,PSEKNC42,PSEKNC43,PSEKNC44,PSEKNC45,PSEKNC46,PSEKNC47,PSEKNC48,PSEKNC49,PSEKNC50,PSEKNC51,PSEKNC52,PSEKNC53,PSEKNC54,PSEKNC55,PSEKNC56,PSEKNC57,PSEKNC58,PSEKNC59,PSEKNC60,PSEKNC61,PSEKNC62,PSEKNC63,PSEKNC64,PSEKNC65,PSEKNC66
0,0,0.014656392,0.014656392,0.014656392,0,0,0.029312785,0,0.014656392,0,0.014656392,0.014656392,0.014656392,0.014656392,0,0,0,0,0.029312785,0,0.014656392,0.029312785,0.014656392,0.014656392,0.014656392,0.029312785,0.029312785,0,0.014656392,0.014656392,0,0,0.029312785,0,0,0.014656392,0,0.029312785,0.014656392,0,0.014656392,0.029312785,0,0,0,0.014656392,0,0,0.014656392,0.014656392,0,0,0.014656392,0.014656392,0,0.014656392,0,0,0,0,0,0,0,0,0.234311696,0.194089
0,0.024227384,0.036341076,0,0,0.024227384,0.036341076,0.048454768,0,0,0,0,0,0,0,0,0,0,0.048454768,0,0,0.012113692,0.012113692,0.024227384,0,0.036341076,0,0.036341076,0,0,0,0,0,0.024227384,0.036341076,0,0,0.012113692,0,0,0,0.024227384,0.012113692,0.024227384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249384454,0.278181562
0,0.012172777,0,0.012172777,0.012172777,0,0.012172777,0.012172777,0.012172777,0.012172777,0,0,0,0,0,0.012172777,0,0,0.012172777,0,0,0.012172777,0.012172777,0,0,0,0.024345555,0.024345555,0.036518332,0,0,0,0,0.024345555,0.012172777,0,0,0,0,0.04869111,0,0.024345555,0.024345555,0.012172777,0,0.012172777,0.012172777,0.024345555,0,0,0.012172777,0,0,0,0,0.012172777,0,0,0,0.024345555,0.012172777,0,0,0,0,0.325855513,0.199406168
0,0,0,0,0,0,0.023876199,0.035814298,0,0.011938099,0,0,0,0,0,0,0,0,0,0,0,0,0.059690496,0.035814298,0,0.035814298,0.023876199,0.035814298,0.011938099,0,0,0,0,0,0.059690496,0,0,0,0,0.035814298,0,0.011938099,0.011938099,0.011938099,0.011938099,0,0.011938099,0.011938099,0,0,0,0,0,0,0.011938099,0,0,0.011938099,0,0,0,0,0,0,0,0.291670886,0.242743242
0,0,0,0,0,0,0,0.013611403,0,0,0.013611403,0,0.013611403,0,0,0,0,0,0.013611403,0,0,0.013611403,0.054445613,0.027222807,0,0.013611403,0.013611403,0.027222807,0.013611403,0,0,0,0.013611403,0,0,0.027222807,0,0,0.027222807,0.027222807,0,0.013611403,0.027222807,0.054445613,0.013611403,0,0.013611403,0.013611403,0,0,0,0,0,0,0.013611403,0,0.013611403,0,0,0.027222807,0,0,0.013611403,0.013611403,0,0.233918273,0.235236997
0,0,0.012950027,0.012950027,0,0,0,0.012950027,0.012950027,0,0.025900054,0,0,0.025900054,0,0,0,0.012950027,0,0,0.012950027,0.012950027,0,0,0,0.012950027,0,0.012950027,0.025900054,0,0,0.012950027,0.012950027,0,0.012950027,0,0.012950027,0,0.012950027,0.03885008,0.012950027,0.012950027,0.03885008,0,0,0,0.012950027,0.012950027,0.012950027,0.012950027,0,0.012950027,0,0.012950027,0,0,0,0,0,0.025900054,0.012950027,0,0.012950027,0.012950027,0,0.272710902,0.222238054
0,0.031977327,0.015988663,0.015988663,0,0.015988663,0.015988663,0,0.015988663,0.031977327,0.015988663,0.015988663,0,0,0,0,0,0.015988663,0,0.015988663,0,0,0.031977327,0.015988663,0.015988663,0.015988663,0.015988663,0,0,0,0,0.015988663,0.015988663,0.015988663,0.031977327,0.031977327,0,0.015988663,0.015988663,0,0.015988663,0.015988663,0.015988663,0.015988663,0,0,0.015988663,0.015988663,0,0,0,0,0,0,0,0.015988663,0,0.015988663,0,0,0.031977327,0,0,0.015988663,0,0.206933009,0.16950912
0,0.044696298,0.014898766,0.014898766,0.029797532,0,0,0.014898766,0.029797532,0.029797532,0,0.014898766,0,0.014898766,0,0.029797532,0,0.014898766,0.014898766,0,0,0.014898766,0,0,0,0,0,0,0.014898766,0,0,0.014898766,0,0.044696298,0.014898766,0,0,0.014898766,0,0,0,0.029797532,0.014898766,0,0,0.014898766,0.014898766,0.014898766,0,0,0,0.014898766,0.014898766,0,0.014898766,0,0,0,0,0.029797532,0.029797532,0,0,0,0,0.242773804,0.176174318
0,0,0,0,0,0,0,0,0,0,0.014215854,0,0,0,0,0,0,0,0,0,0,0,0.028431709,0.056863417,0.014215854,0,0.014215854,0.085295126,0,0,0.042647563,0,0,0,0,0.014215854,0,0,0.028431709,0.028431709,0.028431709,0,0.056863417,0.056863417,0.014215854,0,0.014215854,0,0,0,0,0,0,0,0.042647563,0.014215854,0,0,0,0,0,0,0,0,0,0.197648046,0.247933635
0,0,0,0.031640588,0,0.015820294,0,0,0,0,0.031640588,0.047460883,0.015820294,0,0.015820294,0,0,0.031640588,0,0.031640588,0.015820294,0.031640588,0.031640588,0,0.015820294,0,0.031640588,0,0,0,0,0.015820294,0,0,0,0.031640588,0,0.015820294,0.047460883,0.031640588,0,0.031640588,0.031640588,0,0,0.015820294,0,0,0,0,0.015820294,0,0,0.015820294,0,0,0,0,0,0.015820294,0,0,0,0,0,0.251200854,0.131807672
