Target2,PSEKNC1,PSEKNC2,PSEKNC3,PSEKNC4,PSEKNC5,PSEKNC6,PSEKNC7,PSEKNC8,PSEKNC9,PSEKNC10,PSEKNC11,PSEKNC12,PSEKNC13,PSEKNC14,PSEKNC15,PSEKNC16,PSEKNC17,PSEKNC18,PSEKNC19,PSEKNC20,PSEKNC21,PSEKNC22,PSEKNC23,PSEKNC24,PSEKNC25,PSEKNC26,PSEKNC27,PSEKNC28,PSEKNC29,PSEKNC30,PSEKNC31,PSEKNC32,PSEKNC33,PSEKNC34,PSEKNC35,PSEKNC36,PSEKNC37,PSEKNC38,PSEKNC39,PSEKNC40,PSEKNC41,PSEKNC42,PSEKNC43,PSEKNC44,PSEKNC45,PSEKNC46,PSEKNC47,PSEKNC48,PSEKNC49,PSEKNC50,PSEKNC51,PSEKNC52,PSEKNC53,PSEKNC54,PSEKNC55,PSEKNC56,PSEKNC57,PSEKNC58,PSEKNC59,PSEKNC60,PSEKNC61,PSEKNC62,PSEKNC63,PSEKNC64,PSEKNC65,PSEKNC66
0,0,0.031010696,0.015505348,0.015505348,0,0,0.031010696,0,0.015505348,0,0.015505348,0.015505348,0,0.015505348,0,0,0,0,0.031010696,0,0.015505348,0.031010696,0.015505348,0.015505348,0.015505348,0.031010696,0.015505348,0,0.015505348,0.015505348,0.015505348,0,0.046516045,0,0,0.015505348,0,0.031010696,0.015505348,0,0.015505348,0.015505348,0,0,0,0.015505348,0,0,0.015505348,0,0,0,0.015505348,0.015505348,0,0.015505348,0.015505348,0,0,0,0,0,0,0,0.211279286,0.184012132
0,0.037371354,0.037371354,0,0,0.024914236,0.024914236,0.049828472,0,0,0,0,0,0,0,0,0,0,0.037371354,0,0,0.012457118,0.012457118,0.012457118,0,0.024914236,0,0.049828472,0,0,0,0,0,0.037371354,0.024914236,0,0,0.012457118,0,0.012457118,0,0.037371354,0.012457118,0.024914236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243061669,0.271110726
0,0.011741839,0,0.011741839,0.011741839,0,0,0.011741839,0,0.011741839,0,0,0,0,0,0.011741839,0,0,0,0,0,0,0,0.011741839,0,0,0.046967357,0.023483679,0.035225518,0,0,0,0,0.023483679,0.011741839,0,0,0,0.011741839,0.058709197,0,0.023483679,0.023483679,0.011741839,0,0.011741839,0.011741839,0.023483679,0,0,0.011741839,0,0,0,0,0.011741839,0,0,0,0.023483679,0.011741839,0,0,0,0,0.341723573,0.200344692
0,0,0,0,0,0,0.025455342,0.038183014,0,0.012727671,0,0,0,0,0,0,0,0,0,0,0,0,0.063638356,0.038183014,0,0.025455342,0.012727671,0.050910685,0.012727671,0,0,0,0,0,0.063638356,0.012727671,0,0,0,0.012727671,0,0.025455342,0,0.025455342,0.012727671,0,0.012727671,0.012727671,0,0,0,0,0,0,0.012727671,0.012727671,0,0.012727671,0,0,0,0,0,0,0,0.253275905,0.250344919
0,0,0,0,0,0,0,0.013522271,0.013522271,0,0.013522271,0.013522271,0.013522271,0,0,0,0,0,0.013522271,0,0,0.013522271,0.054089085,0.013522271,0,0.013522271,0.013522271,0.027044542,0,0,0,0,0.013522271,0,0.013522271,0.027044542,0,0,0.027044542,0.027044542,0,0.027044542,0.027044542,0.054089085,0.013522271,0,0.013522271,0.013522271,0,0,0,0,0,0,0,0,0.013522271,0,0,0.027044542,0,0,0,0.013522271,0,0.22515456,0.247476864
0,0,0.013721858,0.013721858,0,0.013721858,0,0,0.013721858,0,0.027443716,0.013721858,0,0.027443716,0,0,0,0.013721858,0.013721858,0.013721858,0.013721858,0.013721858,0,0,0,0,0,0.013721858,0.013721858,0,0,0.013721858,0.013721858,0,0,0,0.013721858,0,0.013721858,0.041165573,0.013721858,0.013721858,0.041165573,0.013721858,0,0,0,0.013721858,0.013721858,0.013721858,0,0.013721858,0,0.013721858,0,0,0,0,0,0.027443716,0.013721858,0,0.013721858,0.013721858,0,0.248130707,0.21671684
0,0.030917211,0.015458605,0.015458605,0,0.015458605,0.015458605,0.015458605,0,0.030917211,0.015458605,0.015458605,0,0,0,0,0,0.015458605,0.015458605,0.015458605,0,0.015458605,0.030917211,0.015458605,0.015458605,0.015458605,0.015458605,0.015458605,0,0,0,0,0.015458605,0.015458605,0.015458605,0.030917211,0,0.015458605,0.015458605,0,0,0.015458605,0.015458605,0.030917211,0,0,0.015458605,0.015458605,0,0,0,0,0,0,0,0.015458605,0,0,0,0,0.030917211,0,0,0.015458605,0,0.219569496,0.177544894
0,0.014924688,0,0.014924688,0.044774064,0,0,0.014924688,0.014924688,0.029849376,0,0.014924688,0,0.014924688,0,0.029849376,0.014924688,0.014924688,0.014924688,0,0,0.014924688,0,0,0,0,0,0,0.014924688,0,0,0.014924688,0,0.029849376,0.014924688,0,0,0.014924688,0,0,0,0.029849376,0.014924688,0,0,0.014924688,0.014924688,0.014924688,0,0,0,0.029849376,0.014924688,0,0.014924688,0,0,0,0,0.029849376,0.029849376,0.014924688,0,0,0.014924688,0.240231806,0.177705365
0,0,0,0,0,0,0,0,0,0,0.014351421,0,0,0,0,0,0,0,0,0,0,0,0.028702843,0.057405686,0.014351421,0,0.014351421,0.071757107,0,0,0.043054264,0,0,0,0,0.014351421,0,0,0.028702843,0.014351421,0.028702843,0,0.043054264,0.057405686,0.028702843,0,0.014351421,0.014351421,0,0,0,0,0,0,0.043054264,0.014351421,0,0.014351421,0,0,0,0,0,0,0,0.203151546,0.237143019
0,0,0,0.03278054,0,0.01639027,0.01639027,0,0,0,0.03278054,0.049170809,0.01639027,0,0.01639027,0,0,0.01639027,0,0.03278054,0.01639027,0.01639027,0.03278054,0,0.03278054,0,0.03278054,0,0,0,0,0.03278054,0,0.01639027,0,0.03278054,0,0.01639027,0.03278054,0.03278054,0,0.03278054,0.01639027,0,0,0.01639027,0,0,0,0,0.01639027,0,0,0.01639027,0,0,0,0.01639027,0,0,0,0,0,0,0,0.241587278,0.119192199
