Target2,PSEKNC1,PSEKNC2,PSEKNC3,PSEKNC4,PSEKNC5,PSEKNC6,PSEKNC7,PSEKNC8,PSEKNC9,PSEKNC10,PSEKNC11,PSEKNC12,PSEKNC13,PSEKNC14,PSEKNC15,PSEKNC16,PSEKNC17,PSEKNC18,PSEKNC19,PSEKNC20,PSEKNC21,PSEKNC22,PSEKNC23,PSEKNC24,PSEKNC25,PSEKNC26,PSEKNC27,PSEKNC28,PSEKNC29,PSEKNC30,PSEKNC31,PSEKNC32,PSEKNC33,PSEKNC34,PSEKNC35,PSEKNC36,PSEKNC37,PSEKNC38,PSEKNC39,PSEKNC40,PSEKNC41,PSEKNC42,PSEKNC43,PSEKNC44,PSEKNC45,PSEKNC46,PSEKNC47,PSEKNC48,PSEKNC49,PSEKNC50,PSEKNC51,PSEKNC52,PSEKNC53,PSEKNC54,PSEKNC55,PSEKNC56,PSEKNC57,PSEKNC58,PSEKNC59,PSEKNC60,PSEKNC61,PSEKNC62,PSEKNC63,PSEKNC64,PSEKNC65,PSEKNC66
0,0,0.013790517,0.013790517,0.013790517,0,0,0.027581035,0,0.013790517,0.013790517,0.027581035,0,0.013790517,0.013790517,0,0,0,0,0.027581035,0,0.013790517,0.027581035,0.027581035,0,0.027581035,0.027581035,0.027581035,0,0,0,0,0,0.041371552,0,0,0.013790517,0.013790517,0.027581035,0.027581035,0,0.027581035,0.027581035,0,0,0,0,0,0,0,0.013790517,0,0,0,0.013790517,0,0,0,0,0,0,0,0,0,0,0.241540039,0.220629781
0,0,0.012086282,0,0,0.024172563,0.060431409,0.024172563,0,0,0,0.012086282,0,0,0,0,0,0,0.036258845,0.012086282,0,0.012086282,0.024172563,0.048345127,0,0.048345127,0,0.024172563,0,0,0,0,0,0.012086282,0.060431409,0,0,0.012086282,0,0,0,0.024172563,0.012086282,0.012086282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236800877,0.291834137
0,0.013692702,0,0.013692702,0.013692702,0,0.013692702,0.013692702,0.013692702,0.013692702,0,0,0,0,0,0.013692702,0,0,0.013692702,0,0,0.013692702,0.041078107,0.027385405,0,0,0.027385405,0.027385405,0.013692702,0,0.013692702,0,0,0.027385405,0.013692702,0,0,0,0.013692702,0.027385405,0,0.027385405,0.027385405,0.013692702,0,0.013692702,0,0.013692702,0,0,0.013692702,0,0,0,0.013692702,0,0,0,0,0.027385405,0.013692702,0,0,0,0,0.274391215,0.191593388
0,0,0,0,0,0,0.012280083,0.049120332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073680497,0.036840249,0,0.036840249,0.024560166,0.049120332,0,0,0,0,0,0,0.061400414,0,0,0,0.012280083,0.024560166,0,0.012280083,0.012280083,0.036840249,0.012280083,0,0.012280083,0,0,0,0,0,0,0,0.012280083,0,0,0,0,0,0,0,0,0,0,0.270688475,0.250388292
0,0,0,0,0,0.013408903,0,0.013408903,0,0,0.013408903,0,0.013408903,0,0,0,0.013408903,0,0.013408903,0,0.013408903,0.013408903,0,0.026817805,0,0.013408903,0.026817805,0.026817805,0.013408903,0,0,0,0.013408903,0,0,0.026817805,0,0,0.026817805,0.026817805,0,0.013408903,0.013408903,0.040226708,0.013408903,0.013408903,0.013408903,0.013408903,0,0,0.013408903,0,0,0,0.013408903,0,0.013408903,0,0,0.013408903,0,0,0.026817805,0,0.013408903,0.273436978,0.203615823
0,0,0,0.01341258,0,0,0,0.01341258,0,0,0.02682516,0,0,0.01341258,0.01341258,0,0,0.01341258,0,0,0.01341258,0.01341258,0,0,0,0.01341258,0.01341258,0.01341258,0.02682516,0,0,0,0.01341258,0,0.01341258,0,0.01341258,0,0.01341258,0.04023774,0.01341258,0,0.02682516,0,0,0,0.01341258,0.01341258,0.01341258,0,0,0.01341258,0,0.01341258,0.01341258,0.01341258,0,0.01341258,0,0.01341258,0.01341258,0,0.01341258,0.01341258,0.04023774,0.261864395,0.215044986
0,0.016255462,0.016255462,0,0.016255462,0.016255462,0.016255462,0,0.016255462,0.032510924,0,0.016255462,0,0.016255462,0.016255462,0,0,0.032510924,0,0,0,0,0.016255462,0,0.016255462,0.016255462,0,0,0,0,0,0.016255462,0.032510924,0,0.032510924,0.032510924,0.016255462,0,0,0,0.016255462,0,0.016255462,0.016255462,0,0,0.016255462,0.016255462,0,0,0,0.016255462,0,0.016255462,0,0.032510924,0,0.016255462,0,0,0.032510924,0,0.016255462,0.016255462,0.016255462,0.189012495,0.177024494
0,0.045449945,0.015149982,0.015149982,0.030299963,0,0,0.015149982,0.015149982,0.015149982,0,0.015149982,0,0.015149982,0.015149982,0.030299963,0,0.015149982,0,0,0.015149982,0,0,0,0,0,0,0,0.015149982,0,0,0.015149982,0,0.045449945,0.015149982,0,0,0.015149982,0,0,0,0.045449945,0.015149982,0.015149982,0,0.015149982,0,0.015149982,0,0,0,0.015149982,0.015149982,0.015149982,0,0,0,0,0,0.060599926,0.015149982,0,0,0,0,0.216954654,0.192196066
0,0,0,0,0,0,0,0,0.01269411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038082331,0,0,0.01269411,0.063470551,0,0,0.02538822,0,0.01269411,0,0.01269411,0,0,0,0.02538822,0.02538822,0.02538822,0,0.063470551,0.050776441,0.02538822,0,0.01269411,0.01269411,0,0,0,0,0,0,0.01269411,0.01269411,0,0.01269411,0,0.01269411,0,0,0,0.01269411,0.01269411,0.238320494,0.266609208
0,0,0.015591104,0.015591104,0,0.031182209,0,0,0,0,0.031182209,0.015591104,0.015591104,0,0.015591104,0,0,0.031182209,0,0.015591104,0.015591104,0.015591104,0.015591104,0,0.031182209,0,0.046773313,0,0,0,0.015591104,0.015591104,0.015591104,0,0,0.031182209,0,0,0.046773313,0.031182209,0.015591104,0.015591104,0.015591104,0,0,0.015591104,0,0,0,0,0.015591104,0,0,0.015591104,0,0.015591104,0,0,0,0.015591104,0,0,0,0.015591104,0,0.248739493,0.143207433
