Target2,PSEKNC1,PSEKNC2,PSEKNC3,PSEKNC4,PSEKNC5,PSEKNC6,PSEKNC7,PSEKNC8,PSEKNC9,PSEKNC10,PSEKNC11,PSEKNC12,PSEKNC13,PSEKNC14,PSEKNC15,PSEKNC16,PSEKNC17,PSEKNC18,PSEKNC19,PSEKNC20,PSEKNC21,PSEKNC22,PSEKNC23,PSEKNC24,PSEKNC25,PSEKNC26,PSEKNC27,PSEKNC28,PSEKNC29,PSEKNC30,PSEKNC31,PSEKNC32,PSEKNC33,PSEKNC34,PSEKNC35,PSEKNC36,PSEKNC37,PSEKNC38,PSEKNC39,PSEKNC40,PSEKNC41,PSEKNC42,PSEKNC43,PSEKNC44,PSEKNC45,PSEKNC46,PSEKNC47,PSEKNC48,PSEKNC49,PSEKNC50,PSEKNC51,PSEKNC52,PSEKNC53,PSEKNC54,PSEKNC55,PSEKNC56,PSEKNC57,PSEKNC58,PSEKNC59,PSEKNC60,PSEKNC61,PSEKNC62,PSEKNC63,PSEKNC64,PSEKNC65,PSEKNC66
0,0,0.031846304,0.015923152,0.015923152,0,0,0.015923152,0.015923152,0.015923152,0,0.015923152,0.015923152,0,0.015923152,0,0,0,0,0.031846304,0,0.015923152,0.031846304,0.015923152,0.015923152,0,0.031846304,0.015923152,0,0.015923152,0.015923152,0.015923152,0,0.047769456,0.015923152,0,0,0,0.031846304,0.015923152,0,0.015923152,0.015923152,0,0,0,0.015923152,0,0,0.015923152,0,0,0,0.015923152,0.015923152,0,0.015923152,0.031846304,0,0,0,0,0,0,0,0.20069525,0.178301817
0,0.03820661,0.03820661,0,0,0.025471073,0.025471073,0.050942147,0,0,0.012735537,0,0,0,0,0,0,0,0.03820661,0,0,0.012735537,0.012735537,0.012735537,0,0.025471073,0,0.03820661,0,0,0,0,0,0.03820661,0.025471073,0.012735537,0,0,0,0.012735537,0,0.050942147,0,0.025471073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232929443,0.270384624
0,0.011809694,0,0,0.011809694,0,0,0.011809694,0,0,0,0,0,0,0,0.011809694,0,0,0,0,0,0,0.023619388,0.023619388,0,0,0.047238777,0.023619388,0.035429082,0,0,0,0,0.023619388,0,0,0,0,0.011809694,0.059048471,0,0.023619388,0.023619388,0.011809694,0,0.011809694,0.011809694,0.023619388,0,0,0.011809694,0,0,0,0,0.011809694,0,0,0,0.023619388,0.011809694,0,0,0,0,0.338721277,0.200700652
0,0,0,0,0,0,0.025736415,0.025736415,0,0.012868207,0,0,0,0,0,0,0,0,0,0,0,0,0.064341037,0.038604622,0,0.025736415,0.012868207,0.038604622,0.025736415,0,0,0,0,0,0.05147283,0.012868207,0,0,0,0.012868207,0,0.025736415,0,0.025736415,0.012868207,0,0.025736415,0.012868207,0,0,0,0,0,0,0.012868207,0.025736415,0,0.012868207,0,0,0,0,0,0,0,0.259183542,0.238956368
0,0,0,0.014247665,0,0,0,0.014247665,0.014247665,0.014247665,0.014247665,0.014247665,0.014247665,0,0,0,0,0,0.014247665,0,0,0.014247665,0.056990661,0.014247665,0,0.014247665,0.014247665,0.028495331,0,0,0,0,0.014247665,0.014247665,0.014247665,0.028495331,0,0,0.028495331,0.028495331,0,0.028495331,0.028495331,0.056990661,0,0,0,0.014247665,0,0,0,0,0,0,0,0,0,0,0,0.028495331,0,0,0,0.014247665,0,0.205664431,0.238676623
0,0,0.013632507,0.013632507,0,0.013632507,0.013632507,0,0.013632507,0,0.013632507,0.013632507,0,0.027265013,0,0,0,0.013632507,0.013632507,0.013632507,0.013632507,0.027265013,0,0,0,0,0,0.013632507,0.013632507,0,0,0.013632507,0.013632507,0,0,0,0.013632507,0,0.013632507,0.027265013,0.013632507,0.013632507,0.04089752,0.013632507,0,0,0,0.013632507,0.013632507,0.013632507,0.013632507,0,0,0.013632507,0,0,0,0,0,0.027265013,0.013632507,0,0.013632507,0.013632507,0,0.248775431,0.219556816
0,0.031589602,0.015794801,0.015794801,0,0.015794801,0.015794801,0.015794801,0,0.031589602,0.015794801,0,0,0,0,0,0,0.015794801,0.015794801,0.015794801,0,0.015794801,0.031589602,0.015794801,0.015794801,0.015794801,0.015794801,0.015794801,0,0,0,0,0.015794801,0.015794801,0.015794801,0.031589602,0,0.015794801,0.031589602,0,0,0.015794801,0,0.015794801,0,0,0.015794801,0.031589602,0,0,0,0,0,0,0,0.015794801,0,0,0.015794801,0,0.031589602,0,0,0.015794801,0,0.223451839,0.160550926
0,0.044967523,0,0,0.044967523,0,0,0.014989174,0.014989174,0.014989174,0,0.014989174,0,0.014989174,0,0.029978349,0.014989174,0,0.014989174,0,0,0.014989174,0,0,0,0,0,0,0.014989174,0,0,0.014989174,0,0.044967523,0.014989174,0,0,0.014989174,0,0,0,0.029978349,0.014989174,0,0,0.014989174,0.014989174,0.014989174,0,0,0,0.029978349,0.014989174,0,0.014989174,0,0,0,0,0.029978349,0.029978349,0.014989174,0,0,0.014989174,0.238408763,0.177013439
0,0,0.014632204,0,0,0,0.014632204,0,0,0,0.014632204,0,0,0,0,0,0,0,0,0,0,0,0.043896613,0.058528817,0.014632204,0,0,0.073161022,0,0,0.043896613,0,0,0,0,0.014632204,0,0,0.014632204,0,0.029264409,0,0.043896613,0.058528817,0.029264409,0,0.014632204,0.014632204,0,0,0,0,0,0,0.043896613,0.014632204,0,0.014632204,0,0,0,0,0,0,0,0.178504942,0.250839089
0,0,0.016142805,0.032285611,0,0.016142805,0.016142805,0,0,0.016142805,0.032285611,0.048428416,0.016142805,0,0.016142805,0,0,0.016142805,0,0.032285611,0.016142805,0.016142805,0.016142805,0,0.016142805,0,0.032285611,0,0,0,0,0.016142805,0,0.032285611,0,0.032285611,0,0.016142805,0.032285611,0.032285611,0,0.032285611,0.016142805,0,0,0.016142805,0,0,0,0,0.016142805,0,0,0.016142805,0,0,0,0.016142805,0,0,0,0,0,0,0,0.24306389,0.127366697
0,0,0,0,0,0,0,0.012470826,0,0,0,0.012470826,0,0,0.012470826,0,0,0,0.012470826,0,0,0.012470826,0.012470826,0.024941652,0,0.024941652,0.024941652,0.024941652,0.024941652,0,0,0,0,0,0,0.012470826,0.012470826,0,0.037412479,0.024941652,0,0,0.024941652,0.062354131,0.012470826,0,0.024941652,0.012470826,0,0,0,0,0,0,0,0.037412479,0,0,0.012470826,0.012470826,0,0,0,0,0,0.270168519,0.243469259
0,0,0,0.015182221,0.015182221,0.015182221,0.015182221,0,0,0.015182221,0,0.015182221,0,0,0.030364442,0,0.015182221,0.015182221,0.015182221,0.015182221,0.015182221,0,0,0,0.015182221,0,0,0.015182221,0,0.015182221,0.030364442,0.015182221,0,0,0.015182221,0,0,0.015182221,0,0,0.015182221,0,0.015182221,0.030364442,0.015182221,0,0,0.015182221,0.015182221,0.015182221,0,0,0.015182221,0.030364442,0,0.015182221,0.015182221,0,0.015182221,0.015182221,0.015182221,0.015182221,0,0.015182221,0,0.195353434,0.212539944
0,0.01439833,0,0.01439833,0,0,0.028796661,0,0,0,0.028796661,0,0,0,0,0,0,0.01439833,0.01439833,0,0,0.01439833,0.057593321,0.086389982,0,0.01439833,0.028796661,0.057593321,0,0,0,0,0,0,0.01439833,0.01439833,0,0,0.071991651,0.01439833,0,0.01439833,0.028796661,0.01439833,0,0,0,0,0,0,0,0,0,0.01439833,0,0,0,0,0,0,0,0,0,0,0,0.19284922,0.245615899
0,0,0,0.014764918,0.014764918,0,0,0,0,0.014764918,0.029529836,0.014764918,0,0,0,0.014764918,0.014764918,0,0,0.014764918,0.014764918,0,0.014764918,0.014764918,0,0,0.014764918,0.014764918,0.014764918,0.014764918,0.014764918,0,0,0.014764918,0,0,0,0.014764918,0.014764918,0.014764918,0.014764918,0,0.014764918,0.059059671,0.014764918,0.014764918,0.029529836,0,0,0,0,0.029529836,0.014764918,0.014764918,0,0.014764918,0.014764918,0,0,0,0.014764918,0.014764918,0,0,0,0.225749097,0.198419109
