Target2,PSEKNC1,PSEKNC2,PSEKNC3,PSEKNC4,PSEKNC5,PSEKNC6,PSEKNC7,PSEKNC8,PSEKNC9,PSEKNC10,PSEKNC11,PSEKNC12,PSEKNC13,PSEKNC14,PSEKNC15,PSEKNC16,PSEKNC17,PSEKNC18,PSEKNC19,PSEKNC20,PSEKNC21,PSEKNC22,PSEKNC23,PSEKNC24,PSEKNC25,PSEKNC26,PSEKNC27,PSEKNC28,PSEKNC29,PSEKNC30,PSEKNC31,PSEKNC32,PSEKNC33,PSEKNC34,PSEKNC35,PSEKNC36,PSEKNC37,PSEKNC38,PSEKNC39,PSEKNC40,PSEKNC41,PSEKNC42,PSEKNC43,PSEKNC44,PSEKNC45,PSEKNC46,PSEKNC47,PSEKNC48,PSEKNC49,PSEKNC50,PSEKNC51,PSEKNC52,PSEKNC53,PSEKNC54,PSEKNC55,PSEKNC56,PSEKNC57,PSEKNC58,PSEKNC59,PSEKNC60,PSEKNC61,PSEKNC62,PSEKNC63,PSEKNC64,PSEKNC65,PSEKNC66
0,0,0.016210086,0.016210086,0.016210086,0,0,0.016210086,0.016210086,0.016210086,0,0.016210086,0.016210086,0,0.016210086,0.016210086,0,0,0,0.032420172,0,0.016210086,0.032420172,0.016210086,0.016210086,0,0.032420172,0.016210086,0,0.016210086,0.016210086,0.016210086,0,0.032420172,0.016210086,0,0,0,0.032420172,0.016210086,0,0,0.016210086,0,0,0,0.016210086,0,0,0.016210086,0,0,0.016210086,0.016210086,0.016210086,0,0.016210086,0.032420172,0,0,0,0.016210086,0,0,0,0.213222556,0.154584086
0,0.040538873,0.040538873,0,0,0.027025915,0.013512958,0.05405183,0,0,0.013512958,0,0,0,0,0,0,0,0.040538873,0,0,0.013512958,0.013512958,0,0,0.027025915,0,0.05405183,0,0,0,0,0,0.040538873,0.013512958,0.013512958,0,0,0,0.013512958,0,0.05405183,0,0.040538873,0,0,0,0,0,0,0,0,0,0,0,0.013512958,0,0,0,0,0,0,0,0,0,0.228820226,0.244174428
0,0.01222986,0,0,0.024459721,0,0,0.01222986,0,0,0,0,0,0,0.01222986,0.01222986,0,0,0,0,0,0,0.024459721,0.024459721,0,0,0.048919442,0.01222986,0.036689581,0,0,0,0,0.01222986,0,0,0,0,0.01222986,0.061149302,0,0.01222986,0.024459721,0.01222986,0,0.01222986,0.01222986,0.024459721,0,0,0.01222986,0,0,0,0.01222986,0.01222986,0,0,0,0.024459721,0.01222986,0,0,0,0,0.347764398,0.175271045
0,0,0,0,0,0,0.025788708,0.025788708,0,0.012894354,0,0,0,0,0,0,0,0,0,0,0,0,0.051577416,0.025788708,0,0.012894354,0.012894354,0.038683062,0.025788708,0,0,0,0.012894354,0,0.051577416,0.012894354,0,0,0,0.012894354,0.012894354,0.025788708,0,0.025788708,0.012894354,0,0.025788708,0.012894354,0,0,0,0,0,0,0.012894354,0.025788708,0,0.012894354,0,0,0,0,0.012894354,0,0,0.257501452,0.239618742
0,0,0,0.014780056,0,0,0,0.014780056,0.014780056,0.014780056,0.014780056,0.014780056,0.014780056,0,0.014780056,0,0,0,0.014780056,0.014780056,0,0.014780056,0.059120225,0.014780056,0,0.014780056,0.014780056,0.029560113,0,0,0,0,0.014780056,0.014780056,0.014780056,0.029560113,0,0,0.029560113,0.029560113,0,0.029560113,0.029560113,0.044340169,0,0,0,0,0,0,0,0,0,0.014780056,0,0,0,0,0,0.014780056,0,0,0,0.014780056,0,0.201887342,0.22169046
0,0,0.013391791,0.013391791,0,0.013391791,0.013391791,0,0.013391791,0,0.013391791,0.013391791,0.013391791,0.013391791,0,0,0,0.013391791,0.013391791,0.013391791,0,0.026783582,0,0,0,0,0,0.013391791,0.013391791,0,0,0.013391791,0.013391791,0,0,0,0.013391791,0,0.013391791,0.026783582,0.013391791,0.013391791,0.040175374,0.013391791,0,0,0,0.013391791,0.026783582,0.013391791,0.013391791,0,0,0,0,0,0,0,0,0.026783582,0.013391791,0.013391791,0.013391791,0.013391791,0,0.249389926,0.228330216
0,0.030800895,0.015400447,0.015400447,0,0.015400447,0.015400447,0.015400447,0,0.030800895,0.015400447,0,0,0,0,0,0,0.015400447,0.015400447,0.015400447,0,0.015400447,0.030800895,0.015400447,0.015400447,0,0.015400447,0.015400447,0.015400447,0,0,0,0.015400447,0.015400447,0.015400447,0.015400447,0,0.015400447,0.030800895,0.015400447,0,0.015400447,0.015400447,0.015400447,0,0,0.015400447,0.030800895,0,0,0,0,0,0,0,0,0,0,0.015400447,0,0.030800895,0,0,0.015400447,0,0.274262665,0.125119889
0,0.044541309,0,0,0.044541309,0,0,0.014847103,0.014847103,0.014847103,0,0.014847103,0,0.014847103,0,0.029694206,0.014847103,0,0.014847103,0,0,0.014847103,0,0,0,0,0,0,0.014847103,0,0,0.014847103,0,0.044541309,0.014847103,0,0,0,0,0,0,0.044541309,0,0,0,0.014847103,0.014847103,0.029694206,0,0,0,0.029694206,0.014847103,0,0.014847103,0,0,0,0,0.029694206,0.029694206,0.014847103,0,0,0.014847103,0.227672355,0.193290631
0,0,0.014624906,0,0,0,0.029249812,0,0,0,0.014624906,0,0,0,0,0,0,0.014624906,0,0,0,0.014624906,0.043874718,0.058499624,0.014624906,0,0,0.058499624,0,0,0.043874718,0,0,0,0,0.014624906,0,0,0.014624906,0,0.029249812,0,0.029249812,0.043874718,0.029249812,0,0.014624906,0.014624906,0,0,0,0,0,0,0.043874718,0.014624906,0,0.014624906,0,0,0,0,0,0,0,0.17311321,0.256515453
0,0,0.016640806,0.033281612,0,0.016640806,0.016640806,0,0,0.016640806,0.033281612,0.066563225,0.016640806,0,0.016640806,0,0,0.016640806,0,0.033281612,0.016640806,0.016640806,0.016640806,0,0.016640806,0,0.016640806,0,0,0,0,0.016640806,0,0.033281612,0,0.049922419,0,0.016640806,0.016640806,0.016640806,0,0.049922419,0.016640806,0,0,0.016640806,0,0,0,0,0.016640806,0,0,0.016640806,0,0,0,0.016640806,0,0,0,0,0,0,0,0.218498168,0.13251039
0,0,0,0,0.012414194,0,0,0.012414194,0,0,0,0,0,0,0.012414194,0.012414194,0,0,0.012414194,0,0,0.012414194,0.012414194,0.024828387,0,0.012414194,0.024828387,0.024828387,0.024828387,0,0,0,0,0.012414194,0,0,0.012414194,0,0.037242581,0.024828387,0,0,0.024828387,0.062070968,0.012414194,0,0.024828387,0.012414194,0,0,0,0,0,0,0,0.037242581,0,0,0.012414194,0.012414194,0,0,0,0,0,0.265874827,0.249971622
0,0,0,0.016710309,0.016710309,0.016710309,0.016710309,0,0,0.016710309,0,0.016710309,0,0,0.050130928,0,0.016710309,0.016710309,0.016710309,0.016710309,0.033420619,0,0,0,0.016710309,0,0,0.016710309,0,0.016710309,0.033420619,0.016710309,0,0,0.016710309,0,0,0.016710309,0,0,0.016710309,0,0.016710309,0.033420619,0,0,0,0,0.016710309,0.016710309,0,0,0.016710309,0.033420619,0,0.016710309,0.033420619,0,0.016710309,0,0.016710309,0.016710309,0,0.016710309,0,0.17587918,0.172418757
0,0.014231522,0,0.014231522,0,0,0.028463045,0,0,0,0.028463045,0,0.014231522,0,0,0,0,0.014231522,0.014231522,0,0,0.014231522,0.05692609,0.071157612,0,0.014231522,0.028463045,0.042694567,0,0,0,0,0,0,0.014231522,0.028463045,0,0,0.071157612,0.014231522,0,0.014231522,0.028463045,0,0,0,0.014231522,0,0,0,0,0,0,0.014231522,0,0,0,0,0,0,0,0,0,0,0,0.202022629,0.242947994
