Target2,PSEKNC1,PSEKNC2,PSEKNC3,PSEKNC4,PSEKNC5,PSEKNC6,PSEKNC7,PSEKNC8,PSEKNC9,PSEKNC10,PSEKNC11,PSEKNC12,PSEKNC13,PSEKNC14,PSEKNC15,PSEKNC16,PSEKNC17,PSEKNC18,PSEKNC19,PSEKNC20,PSEKNC21,PSEKNC22,PSEKNC23,PSEKNC24,PSEKNC25,PSEKNC26,PSEKNC27,PSEKNC28,PSEKNC29,PSEKNC30,PSEKNC31,PSEKNC32,PSEKNC33,PSEKNC34,PSEKNC35,PSEKNC36,PSEKNC37,PSEKNC38,PSEKNC39,PSEKNC40,PSEKNC41,PSEKNC42,PSEKNC43,PSEKNC44,PSEKNC45,PSEKNC46,PSEKNC47,PSEKNC48,PSEKNC49,PSEKNC50,PSEKNC51,PSEKNC52,PSEKNC53,PSEKNC54,PSEKNC55,PSEKNC56,PSEKNC57,PSEKNC58,PSEKNC59,PSEKNC60,PSEKNC61,PSEKNC62,PSEKNC63,PSEKNC64,PSEKNC65,PSEKNC66
0,0,0.016647246,0.016647246,0.016647246,0,0,0.016647246,0.016647246,0.016647246,0,0.016647246,0.016647246,0,0.016647246,0.016647246,0.016647246,0,0,0.033294492,0,0.016647246,0.033294492,0.016647246,0.016647246,0,0.033294492,0,0,0.016647246,0.016647246,0.016647246,0,0.033294492,0.016647246,0,0.016647246,0,0.033294492,0,0,0,0.016647246,0,0,0,0.016647246,0,0,0.016647246,0,0,0.016647246,0.016647246,0.016647246,0,0.016647246,0.033294492,0,0,0,0.016647246,0,0,0,0.201873159,0.148884253
0,0.039658356,0.039658356,0,0,0.026438904,0.013219452,0.039658356,0,0,0.013219452,0,0,0,0,0,0,0,0.039658356,0,0,0.013219452,0.013219452,0,0,0.013219452,0,0.052877808,0,0,0,0,0,0.039658356,0.013219452,0.013219452,0,0,0,0.013219452,0,0.052877808,0,0.039658356,0.013219452,0,0.013219452,0,0,0,0,0,0,0,0,0.013219452,0,0,0,0,0,0,0,0,0,0.229980217,0.254461153
0,0.012457341,0,0,0.024914681,0,0,0,0,0,0,0,0,0,0.012457341,0.012457341,0,0,0,0,0,0,0.024914681,0.024914681,0,0.012457341,0.049829362,0.012457341,0.037372022,0,0,0,0,0.024914681,0,0,0,0,0.012457341,0.062286703,0,0.012457341,0.024914681,0.012457341,0,0.012457341,0.012457341,0.024914681,0,0,0,0,0,0,0.012457341,0.012457341,0,0,0,0.024914681,0.012457341,0,0,0,0,0.323089764,0.191073954
0,0,0,0,0,0,0.012923944,0.025847888,0,0.012923944,0,0,0,0,0,0,0,0,0,0,0,0,0.051695777,0.025847888,0,0.012923944,0.012923944,0.051695777,0.025847888,0,0,0,0.012923944,0,0.038771832,0.012923944,0,0,0,0.012923944,0.012923944,0.025847888,0.012923944,0.025847888,0.012923944,0,0.025847888,0.012923944,0,0,0,0,0,0,0.012923944,0.025847888,0,0.012923944,0,0,0,0,0.012923944,0,0,0.25793457,0.238031608
0,0,0,0.014861992,0,0,0,0.014861992,0.014861992,0.014861992,0.014861992,0.014861992,0,0,0.014861992,0,0,0,0.014861992,0.014861992,0,0.014861992,0.059447966,0.014861992,0,0.029723983,0.014861992,0.029723983,0,0,0,0,0.014861992,0.014861992,0.014861992,0.014861992,0.014861992,0,0.029723983,0.029723983,0,0.029723983,0.029723983,0.044585975,0,0,0,0,0,0,0,0,0,0.014861992,0,0,0,0,0,0.014861992,0,0,0,0.014861992,0,0.20205576,0.21832657
0,0.013695774,0.013695774,0.027391548,0,0.013695774,0.013695774,0,0.013695774,0,0.013695774,0.013695774,0.013695774,0.013695774,0,0,0,0.013695774,0.013695774,0.013695774,0,0.027391548,0,0,0,0,0,0.013695774,0.013695774,0,0,0.013695774,0.013695774,0,0,0,0.013695774,0,0.013695774,0.027391548,0.013695774,0.013695774,0.041087321,0.013695774,0,0,0,0.013695774,0.013695774,0.013695774,0.013695774,0,0,0,0,0,0,0,0,0.027391548,0.013695774,0.013695774,0,0.013695774,0,0.251172137,0.214692683
0,0.030966807,0.015483404,0.015483404,0,0.015483404,0.015483404,0.015483404,0,0.030966807,0.015483404,0,0,0,0,0,0,0.015483404,0.015483404,0.015483404,0,0.015483404,0.030966807,0.015483404,0.015483404,0,0.015483404,0.030966807,0.015483404,0,0,0,0.015483404,0.015483404,0.015483404,0.015483404,0,0.015483404,0.030966807,0.015483404,0,0.015483404,0.015483404,0.030966807,0,0,0,0.030966807,0,0,0,0,0,0,0,0,0,0,0.015483404,0,0.015483404,0,0,0.015483404,0,0.251402375,0.14474488
0,0.043175418,0,0,0.043175418,0,0,0.014391806,0.014391806,0.014391806,0,0.028783612,0,0.014391806,0,0.014391806,0.014391806,0,0.014391806,0,0,0.014391806,0,0,0,0,0,0,0.014391806,0,0,0.014391806,0,0.043175418,0.014391806,0,0,0,0,0,0,0.043175418,0,0,0.014391806,0.014391806,0.014391806,0.028783612,0,0,0,0.028783612,0,0,0.014391806,0,0,0,0,0.028783612,0.028783612,0.014391806,0,0,0.014391806,0.242499916,0.196219651
0,0.015201048,0.030402096,0,0,0,0.030402096,0,0,0,0.015201048,0,0,0,0,0,0,0.015201048,0,0,0,0.015201048,0.045603145,0.060804193,0.015201048,0,0,0.060804193,0,0,0.045603145,0,0,0,0,0.015201048,0,0,0.015201048,0,0.030402096,0,0.030402096,0.045603145,0.030402096,0,0,0.015201048,0,0,0,0,0,0,0.045603145,0,0,0.015201048,0,0,0,0,0,0,0,0.167967275,0.239191845
0,0,0.017114326,0.051342978,0,0.017114326,0.017114326,0,0,0.017114326,0.034228652,0.068457305,0.017114326,0,0.017114326,0,0,0.017114326,0,0.034228652,0.017114326,0.017114326,0.017114326,0,0.017114326,0,0,0,0,0,0,0.017114326,0,0.051342978,0,0.051342978,0,0.017114326,0.017114326,0,0,0.051342978,0.017114326,0,0,0.017114326,0,0,0,0,0.017114326,0,0,0.017114326,0,0,0,0.017114326,0,0,0,0,0,0,0,0.188187875,0.144353405
