Target2,PSEKNC1,PSEKNC2,PSEKNC3,PSEKNC4,PSEKNC5,PSEKNC6,PSEKNC7,PSEKNC8,PSEKNC9,PSEKNC10,PSEKNC11,PSEKNC12,PSEKNC13,PSEKNC14,PSEKNC15,PSEKNC16,PSEKNC17,PSEKNC18,PSEKNC19,PSEKNC20,PSEKNC21,PSEKNC22,PSEKNC23,PSEKNC24,PSEKNC25,PSEKNC26,PSEKNC27,PSEKNC28,PSEKNC29,PSEKNC30,PSEKNC31,PSEKNC32,PSEKNC33,PSEKNC34,PSEKNC35,PSEKNC36,PSEKNC37,PSEKNC38,PSEKNC39,PSEKNC40,PSEKNC41,PSEKNC42,PSEKNC43,PSEKNC44,PSEKNC45,PSEKNC46,PSEKNC47,PSEKNC48,PSEKNC49,PSEKNC50,PSEKNC51,PSEKNC52,PSEKNC53,PSEKNC54,PSEKNC55,PSEKNC56,PSEKNC57,PSEKNC58,PSEKNC59,PSEKNC60,PSEKNC61,PSEKNC62,PSEKNC63,PSEKNC64,PSEKNC65,PSEKNC66
0,0,0.03082204,0.01541102,0.01541102,0,0,0.03082204,0,0.01541102,0,0.01541102,0.01541102,0.01541102,0.01541102,0,0,0,0,0.03082204,0,0.01541102,0.03082204,0.01541102,0.01541102,0.01541102,0.03082204,0.01541102,0,0.01541102,0.01541102,0,0,0.04623306,0,0,0.01541102,0,0.03082204,0.01541102,0,0.01541102,0.01541102,0,0,0,0.01541102,0,0,0.01541102,0,0,0,0.01541102,0.01541102,0,0.01541102,0.01541102,0,0,0,0,0,0,0,0.215611473,0.18335874
0,0.038086432,0.038086432,0,0,0.025390955,0.025390955,0.05078191,0,0,0,0,0,0,0,0,0,0,0.05078191,0,0,0.012695477,0.012695477,0.012695477,0,0.025390955,0,0.05078191,0,0,0,0,0,0.038086432,0.025390955,0,0,0.012695477,0,0,0,0.038086432,0.012695477,0.025390955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243475432,0.261400949
0,0.011891876,0,0.011891876,0.011891876,0,0.011891876,0.011891876,0,0.011891876,0,0,0,0,0,0.011891876,0,0,0,0,0,0,0,0.011891876,0,0,0.035675629,0.023783753,0.035675629,0,0,0,0,0.023783753,0.011891876,0,0,0,0.011891876,0.059459382,0,0.023783753,0.023783753,0.011891876,0,0.011891876,0.011891876,0.023783753,0,0,0.011891876,0,0,0,0,0.011891876,0,0,0,0.023783753,0.011891876,0,0,0,0,0.337850901,0.198365923
0,0,0,0,0,0,0.024842125,0.037263188,0,0.012421063,0,0,0,0,0,0,0,0,0,0,0,0,0.062105313,0.037263188,0,0.024842125,0.012421063,0.049684251,0.012421063,0,0,0,0,0,0.062105313,0.012421063,0,0,0,0.012421063,0,0.024842125,0.012421063,0.024842125,0.012421063,0,0.012421063,0.012421063,0,0,0,0,0,0,0.012421063,0,0,0.012421063,0,0,0,0,0,0,0,0.259043705,0.256534852
0,0,0,0,0,0,0,0.013556305,0.013556305,0,0.013556305,0,0.013556305,0,0,0,0,0,0.013556305,0,0,0.013556305,0.054225222,0.013556305,0,0.013556305,0.013556305,0.027112611,0,0,0,0,0.027112611,0,0.013556305,0.027112611,0,0,0.027112611,0.027112611,0,0.027112611,0.027112611,0.054225222,0.013556305,0,0.013556305,0.013556305,0,0,0,0,0,0,0,0,0.013556305,0,0,0.027112611,0,0,0,0.013556305,0,0.220888293,0.250415797
0,0,0.013769059,0.013769059,0,0.013769059,0,0,0.013769059,0,0.027538118,0.013769059,0,0.027538118,0,0,0,0.013769059,0,0.013769059,0.013769059,0.013769059,0,0,0,0.013769059,0,0.013769059,0.013769059,0,0,0.013769059,0.013769059,0,0,0,0.013769059,0,0.013769059,0.041307177,0.013769059,0.013769059,0.041307177,0.013769059,0,0,0,0.013769059,0.013769059,0.013769059,0,0.013769059,0,0.013769059,0,0,0,0,0,0.027538118,0.013769059,0,0.013769059,0.013769059,0,0.240402629,0.222604072
0,0.030887009,0.015443504,0.015443504,0,0.015443504,0.015443504,0.015443504,0,0.030887009,0.015443504,0.015443504,0,0,0,0,0,0.015443504,0.015443504,0.015443504,0,0,0.030887009,0.015443504,0.015443504,0.015443504,0.015443504,0.015443504,0,0,0,0,0.015443504,0.015443504,0.015443504,0.030887009,0,0.015443504,0.015443504,0,0.015443504,0.015443504,0.015443504,0.030887009,0,0,0.015443504,0.015443504,0,0,0,0,0,0,0,0.015443504,0,0,0,0,0.030887009,0,0,0.015443504,0,0.221553748,0.176149585
0,0.014864536,0,0.014864536,0.029729073,0,0,0.014864536,0.014864536,0.029729073,0,0.014864536,0,0.014864536,0,0.029729073,0.014864536,0.014864536,0.014864536,0,0,0.014864536,0,0,0,0,0,0,0.014864536,0,0,0.014864536,0,0.044593609,0.014864536,0,0,0.014864536,0,0,0,0.029729073,0.014864536,0,0,0.014864536,0.014864536,0.014864536,0,0,0,0.029729073,0.014864536,0,0.014864536,0,0,0,0,0.029729073,0.029729073,0.014864536,0,0,0.014864536,0.242141613,0.178141467
0,0,0,0,0,0,0,0,0,0,0.014180848,0,0,0,0,0,0,0,0,0,0,0,0.028361697,0.056723393,0.014180848,0,0.014180848,0.070904241,0,0,0.042542545,0,0,0,0,0.014180848,0,0,0.028361697,0.014180848,0.028361697,0,0.042542545,0.056723393,0.028361697,0,0.014180848,0.014180848,0,0,0,0,0,0,0.042542545,0.014180848,0,0.014180848,0,0,0,0,0,0,0,0.200736998,0.246209918
0,0,0,0.032982235,0,0.016491117,0,0,0,0,0.032982235,0.049473352,0.016491117,0,0.016491117,0,0,0.016491117,0,0.032982235,0.016491117,0.016491117,0.032982235,0,0.032982235,0,0.032982235,0,0,0,0,0.032982235,0,0.016491117,0,0.032982235,0,0.016491117,0.032982235,0.032982235,0,0.032982235,0.016491117,0,0,0.016491117,0,0,0,0,0.016491117,0,0,0.016491117,0,0,0,0.016491117,0,0.016491117,0,0,0,0,0,0.237375121,0.119471305
