Target2,PSEKNC1,PSEKNC2,PSEKNC3,PSEKNC4,PSEKNC5,PSEKNC6,PSEKNC7,PSEKNC8,PSEKNC9,PSEKNC10,PSEKNC11,PSEKNC12,PSEKNC13,PSEKNC14,PSEKNC15,PSEKNC16,PSEKNC17,PSEKNC18,PSEKNC19,PSEKNC20,PSEKNC21,PSEKNC22,PSEKNC23,PSEKNC24,PSEKNC25,PSEKNC26,PSEKNC27,PSEKNC28,PSEKNC29,PSEKNC30,PSEKNC31,PSEKNC32,PSEKNC33,PSEKNC34,PSEKNC35,PSEKNC36,PSEKNC37,PSEKNC38,PSEKNC39,PSEKNC40,PSEKNC41,PSEKNC42,PSEKNC43,PSEKNC44,PSEKNC45,PSEKNC46,PSEKNC47,PSEKNC48,PSEKNC49,PSEKNC50,PSEKNC51,PSEKNC52,PSEKNC53,PSEKNC54,PSEKNC55,PSEKNC56,PSEKNC57,PSEKNC58,PSEKNC59,PSEKNC60,PSEKNC61,PSEKNC62,PSEKNC63,PSEKNC64,PSEKNC65,PSEKNC66
0,0,0.013905852,0.013905852,0.013905852,0,0,0.027811704,0,0.013905852,0.013905852,0.013905852,0.013905852,0.013905852,0.013905852,0,0,0,0,0.041717556,0,0.013905852,0.027811704,0.027811704,0,0.013905852,0.027811704,0.027811704,0,0,0,0,0,0.027811704,0,0,0.013905852,0.013905852,0.027811704,0.027811704,0,0.013905852,0.027811704,0,0,0,0.013905852,0,0,0,0.013905852,0,0,0.013905852,0.013905852,0,0,0,0,0,0,0,0,0,0,0.245368296,0.212303472
0,0,0.023816539,0,0,0.023816539,0.047633079,0.035724809,0,0,0,0.01190827,0,0,0,0,0,0,0.035724809,0.01190827,0,0.01190827,0.01190827,0.035724809,0,0.035724809,0,0.023816539,0,0,0,0,0,0.023816539,0.047633079,0,0,0.01190827,0,0,0,0.035724809,0.01190827,0.023816539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239614907,0.295962577
0,0.013283119,0,0.013283119,0.013283119,0,0.013283119,0.013283119,0.013283119,0.013283119,0,0,0,0,0,0.013283119,0,0,0.013283119,0,0,0.013283119,0.039849356,0.013283119,0,0,0,0.039849356,0.026566237,0,0.013283119,0,0,0.026566237,0.013283119,0,0,0,0,0.026566237,0,0.026566237,0.039849356,0.013283119,0,0.013283119,0,0.026566237,0,0,0.013283119,0,0,0,0.013283119,0,0,0,0,0.026566237,0.013283119,0,0,0,0,0.277211467,0.204746909
0,0,0,0,0,0,0.023136298,0.046272596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057840745,0.034704447,0,0.046272596,0.023136298,0.034704447,0,0,0,0,0,0,0.069408895,0,0,0,0.011568149,0.023136298,0,0.011568149,0.011568149,0.011568149,0.011568149,0,0.011568149,0,0,0,0,0,0,0,0.011568149,0,0,0.011568149,0,0,0,0,0,0,0,0.271988124,0.276854062
0,0,0,0,0,0,0,0.02606145,0,0,0.013030725,0,0.013030725,0,0,0,0,0,0.02606145,0,0,0.02606145,0.02606145,0.02606145,0,0.013030725,0.02606145,0.02606145,0.013030725,0,0,0,0.013030725,0,0,0.02606145,0,0,0.02606145,0.02606145,0,0.013030725,0.013030725,0.039092176,0.013030725,0.013030725,0.013030725,0.013030725,0,0,0.013030725,0,0,0,0.013030725,0,0.013030725,0,0,0.013030725,0,0,0.013030725,0,0,0.283567605,0.208234113
0,0,0,0.013129421,0,0,0,0.013129421,0,0,0.026258841,0,0,0.013129421,0,0,0,0.013129421,0,0,0.013129421,0.013129421,0,0,0,0.013129421,0.013129421,0.013129421,0.026258841,0,0,0,0.026258841,0,0.013129421,0,0,0,0.013129421,0.039388262,0.026258841,0,0.039388262,0,0,0,0.013129421,0.013129421,0.013129421,0,0,0.013129421,0,0.013129421,0,0.013129421,0,0,0,0.026258841,0.013129421,0,0.013129421,0.013129421,0.039388262,0.272738853,0.215213747
0,0.016012074,0.016012074,0,0.016012074,0.016012074,0.016012074,0,0.016012074,0.032024149,0,0.016012074,0,0.016012074,0,0,0,0.032024149,0,0.016012074,0,0,0.016012074,0.016012074,0.016012074,0.016012074,0.016012074,0,0,0,0,0.016012074,0.032024149,0,0.032024149,0.032024149,0,0.016012074,0,0,0.016012074,0,0.016012074,0.016012074,0,0,0.016012074,0.016012074,0,0,0,0,0,0.016012074,0,0.016012074,0,0.016012074,0,0,0.032024149,0,0.016012074,0.016012074,0.016012074,0.208255974,0.16727313
0,0.044604928,0.014868309,0.014868309,0.029736619,0,0,0.014868309,0.029736619,0.014868309,0,0.014868309,0,0.014868309,0.014868309,0.014868309,0,0.014868309,0.014868309,0,0,0.014868309,0,0,0,0,0,0,0.014868309,0,0,0.029736619,0,0.044604928,0.014868309,0,0,0.014868309,0,0,0,0.044604928,0.014868309,0,0,0.014868309,0,0.014868309,0,0,0,0.014868309,0.014868309,0,0.014868309,0,0,0,0,0.044604928,0.014868309,0,0,0,0,0.224231552,0.19590438
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013046626,0.052186503,0,0,0.013046626,0.078279755,0,0,0.026093252,0,0.013046626,0,0,0,0,0,0.026093252,0.026093252,0.026093252,0,0.065233129,0.052186503,0.026093252,0,0.013046626,0,0,0,0,0,0,0,0.026093252,0.013046626,0,0,0,0.013046626,0,0,0,0.013046626,0.013046626,0.223585114,0.267596481
0,0,0.016061141,0.016061141,0,0.032122282,0,0,0,0,0.032122282,0.032122282,0.016061141,0,0.016061141,0,0,0.032122282,0,0.032122282,0.016061141,0.032122282,0.032122282,0,0.032122282,0,0.032122282,0,0,0,0.016061141,0.016061141,0,0,0,0.032122282,0,0,0.048183423,0.032122282,0,0.032122282,0.016061141,0,0,0.016061141,0,0,0,0,0.016061141,0,0,0.016061141,0,0,0,0,0,0.016061141,0,0,0,0,0,0.236905044,0.136710451
0,0,0,0,0,0,0.014103777,0.014103777,0,0.014103777,0,0.014103777,0.014103777,0,0.028207554,0,0,0,0.014103777,0,0,0,0.014103777,0.014103777,0,0.028207554,0,0.028207554,0.014103777,0.014103777,0,0,0,0,0,0.028207554,0.014103777,0,0.014103777,0.028207554,0,0,0.028207554,0.056415109,0.014103777,0,0.014103777,0.014103777,0.014103777,0,0,0.014103777,0.014103777,0.014103777,0,0.014103777,0.014103777,0,0.014103777,0,0,0.014103777,0,0,0,0.251729104,0.198223588
0,0,0.014697469,0,0.014697469,0,0.014697469,0.014697469,0.014697469,0,0,0,0,0,0.014697469,0,0.014697469,0.014697469,0.014697469,0,0,0.014697469,0,0,0.014697469,0,0.014697469,0.014697469,0,0,0.029394938,0.029394938,0.014697469,0.014697469,0,0,0,0,0.014697469,0,0.029394938,0,0.014697469,0.014697469,0.014697469,0,0,0.014697469,0.014697469,0,0,0,0.014697469,0.014697469,0,0.014697469,0.014697469,0.014697469,0.014697469,0.014697469,0.029394938,0.014697469,0,0.029394938,0,0.21615421,0.210644489
0,0,0,0,0,0,0.030304699,0,0,0,0.030304699,0.015152349,0,0,0,0,0,0,0.015152349,0,0,0,0.060609398,0.075761747,0,0.015152349,0.015152349,0.060609398,0,0,0.015152349,0,0,0,0.015152349,0.045457048,0,0,0.045457048,0.015152349,0.015152349,0.045457048,0.015152349,0.045457048,0,0,0,0,0,0,0,0,0,0.015152349,0,0,0,0,0,0,0,0,0,0,0,0.16573064,0.243327732
0,0,0,0,0.015099373,0.015099373,0.015099373,0,0,0.015099373,0.015099373,0,0.015099373,0,0.015099373,0.015099373,0.030198747,0,0.015099373,0.015099373,0.015099373,0.030198747,0,0.015099373,0,0,0,0.015099373,0.015099373,0.015099373,0.015099373,0,0,0.015099373,0,0,0,0.015099373,0,0,0.015099373,0,0.015099373,0,0,0.015099373,0.015099373,0,0.015099373,0,0.015099373,0.030198747,0.030198747,0,0.015099373,0.015099373,0.015099373,0,0,0,0.015099373,0.04529812,0,0,0,0.228531584,0.182592853
0,0,0.039878071,0,0,0,0,0.039878071,0.026585381,0.01329269,0,0,0.01329269,0.01329269,0,0.01329269,0,0,0,0,0.01329269,0,0,0,0,0.039878071,0.01329269,0,0,0.026585381,0.01329269,0.01329269,0,0.01329269,0.026585381,0.01329269,0.01329269,0.01329269,0,0.01329269,0.01329269,0,0.01329269,0,0,0,0,0,0.01329269,0.026585381,0.01329269,0.01329269,0,0,0,0,0.01329269,0,0.01329269,0.01329269,0,0.01329269,0,0,0,0.252066276,0.229518796
0,0,0,0,0,0,0,0.012428001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062140007,0.037284004,0,0,0.062140007,0.049712006,0.012428001,0,0,0,0,0,0.012428001,0,0,0,0.037284004,0.049712006,0,0.012428001,0.024856003,0.024856003,0.012428001,0,0.012428001,0,0.012428001,0,0,0,0,0,0,0.024856003,0,0,0,0,0,0,0.012428001,0,0.012428001,0.28475592,0.230552025
0,0.013836597,0,0.013836597,0.013836597,0.013836597,0.013836597,0.027673193,0,0.013836597,0.013836597,0,0.013836597,0.013836597,0.013836597,0,0,0,0.013836597,0.027673193,0,0,0,0.013836597,0.013836597,0.027673193,0,0.013836597,0.013836597,0,0.013836597,0,0,0.027673193,0.013836597,0,0.013836597,0,0.013836597,0.013836597,0,0,0.013836597,0.027673193,0,0.013836597,0,0.013836597,0,0,0.027673193,0,0,0.027673193,0,0,0,0.013836597,0,0,0,0,0.013836597,0,0,0.255563737,0.204808997
0,0.015000352,0.015000352,0,0.015000352,0.015000352,0,0,0,0,0,0,0.015000352,0,0,0.015000352,0.015000352,0,0,0.015000352,0,0,0,0.030000703,0.015000352,0.015000352,0.045001055,0.015000352,0,0,0,0,0.030000703,0,0,0,0.015000352,0,0.030000703,0.030000703,0.015000352,0,0.015000352,0.015000352,0,0,0,0,0.015000352,0.030000703,0,0,0,0,0,0.015000352,0,0,0.015000352,0,0.015000352,0.030000703,0.015000352,0.015000352,0.045001055,0.226441808,0.18854448
0,0,0,0,0,0,0.012609188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050436751,0.037827563,0,0,0.037827563,0.063045938,0.012609188,0,0.012609188,0,0,0,0.012609188,0,0,0,0.012609188,0.063045938,0,0.012609188,0.037827563,0.050436751,0.012609188,0,0.025218375,0,0,0,0,0,0,0,0.012609188,0.012609188,0.012609188,0,0,0,0,0,0,0,0,0.269458508,0.238783173
0,0,0,0,0.01545757,0,0,0,0,0,0.01545757,0,0.01545757,0,0,0.01545757,0,0,0,0.01545757,0,0.01545757,0.030915139,0.01545757,0,0,0,0.046372709,0,0,0,0,0.030915139,0.01545757,0,0.01545757,0,0.01545757,0.01545757,0,0.01545757,0.030915139,0,0.046372709,0.030915139,0,0.030915139,0,0.01545757,0,0,0,0,0,0.01545757,0.030915139,0.01545757,0,0.030915139,0.01545757,0,0,0.01545757,0.030915139,0,0.166100396,0.231054389
0,0.014699816,0.014699816,0.044099447,0.014699816,0.014699816,0,0.014699816,0,0.029399631,0.014699816,0.014699816,0,0,0.014699816,0.014699816,0,0.014699816,0,0.014699816,0.014699816,0,0,0,0,0,0,0.044099447,0,0,0,0,0,0.058799262,0.014699816,0,0,0.014699816,0,0.029399631,0,0.044099447,0.029399631,0.058799262,0,0,0,0,0,0,0,0,0,0.014699816,0,0,0,0,0,0.014699816,0,0,0,0,0,0.183072286,0.243634909
0,0,0,0,0,0.014001934,0,0,0,0.014001934,0.014001934,0.014001934,0,0.014001934,0,0,0.028003868,0,0,0.014001934,0,0,0,0.014001934,0,0.028003868,0,0,0.014001934,0,0.028003868,0,0,0,0.014001934,0.014001934,0.042005802,0,0,0,0.014001934,0,0,0.014001934,0.042005802,0,0,0.028003868,0.014001934,0,0,0.014001934,0,0,0.014001934,0.028003868,0.014001934,0.028003868,0,0.028003868,0,0,0.028003868,0.014001934,0,0.21202844,0.241896134
0,0,0,0,0,0,0.014652442,0.029304884,0,0,0.029304884,0,0,0,0,0,0,0,0.029304884,0.014652442,0,0.043957325,0.029304884,0.029304884,0,0.014652442,0.029304884,0.029304884,0,0,0.014652442,0,0.029304884,0,0,0.014652442,0,0,0.043957325,0.014652442,0.029304884,0,0.029304884,0.014652442,0,0,0,0,0,0,0.014652442,0,0,0,0.029304884,0,0.014652442,0,0,0,0,0.014652442,0.014652442,0,0,0.242954774,0.185599997
0,0,0,0.028042859,0,0,0,0,0,0,0,0.028042859,0,0,0,0,0,0,0,0,0,0,0.01402143,0.028042859,0,0,0,0.056085718,0,0,0.01402143,0,0,0.028042859,0,0,0,0,0.028042859,0.01402143,0.01402143,0.028042859,0.042064289,0.126192866,0.028042859,0,0,0.028042859,0,0,0,0,0,0,0,0.01402143,0,0,0,0.028042859,0,0,0,0,0,0.196595678,0.256568571
0,0.017052477,0,0.034104954,0.017052477,0,0.017052477,0,0,0.102314863,0.017052477,0.017052477,0,0,0,0.034104954,0,0,0,0.017052477,0,0,0,0.017052477,0,0,0,0,0.017052477,0,0,0,0,0.051157431,0.017052477,0.085262386,0.017052477,0.017052477,0,0,0,0.051157431,0,0.017052477,0,0,0,0.017052477,0,0,0,0,0,0,0,0,0,0.034104954,0,0.034104954,0,0,0,0.017052477,0,0.145390841,0.189562552
0,0,0.015232144,0,0,0.015232144,0.015232144,0.015232144,0,0.030464289,0,0.030464289,0.015232144,0,0,0,0.015232144,0,0,0.045696433,0.015232144,0,0,0.015232144,0.015232144,0.015232144,0.015232144,0,0,0,0.015232144,0.015232144,0,0.015232144,0.015232144,0.030464289,0,0.015232144,0,0,0.015232144,0.015232144,0,0,0.015232144,0.015232144,0,0,0.015232144,0,0.015232144,0,0,0.030464289,0.015232144,0,0,0,0.015232144,0.015232144,0,0,0.015232144,0.015232144,0.015232144,0.219305815,0.186640552
0,0.046973073,0.046973073,0.015657691,0,0,0.015657691,0.015657691,0.015657691,0.015657691,0.015657691,0.031315382,0.015657691,0,0,0,0.015657691,0,0,0.031315382,0,0.015657691,0.015657691,0,0.015657691,0,0,0.031315382,0,0.015657691,0.015657691,0,0,0.031315382,0,0.015657691,0.015657691,0,0,0.015657691,0,0.046973073,0,0,0,0.015657691,0,0,0,0.031315382,0,0,0,0.015657691,0.015657691,0,0,0,0,0,0,0,0.015657691,0,0,0.157563292,0.231786758
0,0,0,0,0,0,0,0,0,0,0.013427227,0,0.013427227,0,0,0.013427227,0.013427227,0,0,0,0.013427227,0,0,0.013427227,0,0.013427227,0,0,0.013427227,0,0,0.013427227,0.013427227,0,0,0.013427227,0.013427227,0.013427227,0.013427227,0.013427227,0,0.013427227,0.013427227,0,0.026854453,0,0.013427227,0.013427227,0.04028168,0.013427227,0,0.013427227,0,0,0,0,0.026854453,0,0,0.053708907,0.013427227,0.026854453,0.013427227,0.026854453,0.013427227,0.225348922,0.250989237
0,0.048004241,0,0.032002828,0.048004241,0,0,0.016001414,0.016001414,0.016001414,0,0.016001414,0.016001414,0.016001414,0,0.032002828,0,0,0.016001414,0,0,0.016001414,0.016001414,0,0,0,0,0,0.016001414,0,0,0.016001414,0,0.048004241,0.016001414,0.016001414,0,0,0.016001414,0,0,0.032002828,0,0,0,0,0,0.016001414,0.016001414,0.032002828,0,0,0,0,0,0,0,0.032002828,0.016001414,0.016001414,0,0.016001414,0,0,0.016001414,0.194054905,0.181889957
0,0,0.015489354,0,0.015489354,0,0.015489354,0,0,0,0.015489354,0.015489354,0,0,0.015489354,0,0,0,0,0.015489354,0,0,0.015489354,0.030978708,0.015489354,0.015489354,0,0.015489354,0.015489354,0,0.061957415,0,0,0.030978708,0,0,0,0,0.015489354,0,0.015489354,0.015489354,0.015489354,0,0.015489354,0.015489354,0,0.015489354,0.015489354,0,0,0.015489354,0,0.015489354,0.030978708,0.015489354,0.030978708,0,0,0.015489354,0.015489354,0,0.015489354,0,0.015489354,0.192286748,0.203628454
0,0,0.02885285,0,0,0,0.014426425,0.02885285,0.014426425,0,0,0,0,0,0.014426425,0,0.014426425,0.014426425,0,0,0.014426425,0.014426425,0.02885285,0,0.014426425,0.0577057,0,0,0.014426425,0.014426425,0,0.014426425,0.014426425,0.014426425,0.02885285,0,0.014426425,0,0.014426425,0.014426425,0,0,0.014426425,0,0,0,0.014426425,0,0,0,0,0,0.014426425,0.014426425,0,0.02885285,0.014426425,0,0.014426425,0,0,0,0.02885285,0,0.014426425,0.225594136,0.211775285
0,0,0.016272048,0.016272048,0,0,0.032544095,0,0.016272048,0,0.016272048,0,0,0,0,0,0.016272048,0.032544095,0.016272048,0,0.016272048,0.016272048,0.048816143,0.048816143,0,0.016272048,0.016272048,0.016272048,0,0,0.016272048,0.016272048,0.016272048,0,0.016272048,0,0,0.032544095,0,0,0.032544095,0,0.016272048,0.032544095,0,0,0,0,0,0,0,0,0,0,0.032544095,0,0,0,0.016272048,0.016272048,0,0,0.016272048,0.016272048,0.016272048,0.176606229,0.188783909
0,0.014946615,0.029893229,0,0.029893229,0.014946615,0.029893229,0,0.014946615,0.014946615,0,0,0,0,0.029893229,0,0.014946615,0.029893229,0.014946615,0.014946615,0,0.044839844,0,0,0,0,0.014946615,0.014946615,0.014946615,0.014946615,0.014946615,0,0,0.014946615,0.014946615,0,0,0,0,0,0.014946615,0.014946615,0,0,0,0,0,0,0.014946615,0.014946615,0,0,0.014946615,0,0.014946615,0.044839844,0,0,0,0,0,0.029893229,0.014946615,0,0,0.181288085,0.235793948
0,0.01468232,0.02936464,0.01468232,0,0.01468232,0.01468232,0.01468232,0.01468232,0,0.02936464,0.01468232,0,0,0.01468232,0,0,0.01468232,0.01468232,0.02936464,0,0.044046961,0,0,0.01468232,0.01468232,0,0.01468232,0,0.02936464,0,0,0.01468232,0.02936464,0,0,0,0,0.01468232,0.01468232,0.01468232,0.01468232,0.01468232,0.02936464,0,0,0,0,0,0,0.01468232,0,0.01468232,0,0.01468232,0,0,0,0,0.01468232,0,0,0,0.01468232,0,0.185076225,0.242313288
0,0,0,0,0,0,0,0.011453221,0,0,0,0,0,0,0.011453221,0,0,0,0,0,0,0,0.011453221,0.034359663,0,0,0.011453221,0.057266105,0.022906442,0,0.011453221,0,0,0,0,0,0.011453221,0,0.022906442,0.034359663,0.011453221,0.011453221,0.045812884,0,0.022906442,0.011453221,0.011453221,0.022906442,0,0,0.011453221,0,0,0,0.011453221,0.011453221,0.011453221,0,0.011453221,0.011453221,0,0,0,0,0,0.305251053,0.248073332
0,0,0,0,0.013113567,0,0,0.013113567,0.013113567,0,0,0,0,0,0.013113567,0,0,0,0,0,0,0,0,0.039340701,0.013113567,0,0.065567834,0.039340701,0,0,0.013113567,0.013113567,0,0.013113567,0.026227134,0,0,0,0.026227134,0.065567834,0,0.013113567,0.013113567,0.026227134,0.013113567,0,0,0,0.013113567,0,0,0,0,0,0.026227134,0,0,0.013113567,0.013113567,0,0,0,0,0.013113567,0,0.287973098,0.200597794
0,0,0,0.015824758,0.015824758,0,0.015824758,0.015824758,0.015824758,0.047474273,0,0.015824758,0,0,0,0.015824758,0.031649515,0,0.015824758,0,0.015824758,0,0,0,0.015824758,0.015824758,0,0,0,0.031649515,0,0,0.015824758,0,0.015824758,0.047474273,0.015824758,0.015824758,0,0,0.015824758,0,0.031649515,0,0,0,0,0,0,0.031649515,0.015824758,0.015824758,0,0.015824758,0,0,0,0.015824758,0,0.015824758,0,0.031649515,0,0.015824758,0.015824758,0.206301508,0.176532949
0,0,0,0,0.066293094,0,0,0,0.033146547,0,0,0,0,0.016573273,0,0.016573273,0.033146547,0.016573273,0.016573273,0,0.016573273,0,0,0,0.016573273,0,0,0,0.016573273,0,0.016573273,0.016573273,0.016573273,0.033146547,0,0,0,0.016573273,0,0,0,0.033146547,0,0.04971982,0,0,0,0,0.016573273,0.016573273,0.016573273,0,0,0.016573273,0.016573273,0.016573273,0,0,0.016573273,0.033146547,0,0.016573273,0.033146547,0.016573273,0,0.171145123,0.182497215
0,0,0.013953021,0,0,0,0.013953021,0,0.013953021,0.013953021,0,0,0,0.013953021,0,0,0,0,0,0,0,0,0,0.013953021,0.013953021,0,0.013953021,0.055812083,0,0.013953021,0.027906042,0,0.013953021,0,0.013953021,0,0.013953021,0,0.013953021,0.027906042,0.013953021,0,0.041859062,0.027906042,0.013953021,0,0.013953021,0.013953021,0,0.013953021,0,0.013953021,0,0,0,0.027906042,0.013953021,0.013953021,0,0.013953021,0,0,0,0.013953021,0.013953021,0.219669661,0.236162529
0,0,0,0,0,0,0.012961916,0,0.012961916,0,0,0,0,0,0.012961916,0,0,0,0.012961916,0,0,0,0,0.051847665,0,0,0.038885749,0.038885749,0.012961916,0,0.012961916,0.012961916,0.012961916,0,0.012961916,0,0.012961916,0.012961916,0.012961916,0.012961916,0.012961916,0.025923832,0.012961916,0.012961916,0.012961916,0,0.012961916,0,0.012961916,0,0.012961916,0,0,0,0.012961916,0.025923832,0.012961916,0,0,0.012961916,0,0.012961916,0.012961916,0,0,0.245834147,0.248651122
0,0,0,0,0,0,0.014747722,0.014747722,0,0.044243165,0.014747722,0.029495444,0,0,0,0,0,0,0,0,0,0,0.029495444,0.029495444,0,0.029495444,0,0.029495444,0,0,0,0,0,0,0.014747722,0.088486331,0,0,0.014747722,0.014747722,0,0.029495444,0.029495444,0.103234052,0.014747722,0,0,0.014747722,0,0,0,0,0,0,0,0,0,0,0,0.014747722,0,0,0,0,0,0.187255068,0.237583783
0,0.012780646,0,0.012780646,0,0,0.025561292,0.025561292,0,0.012780646,0,0,0,0,0.012780646,0,0,0,0.025561292,0,0,0.012780646,0,0.051122584,0,0,0.038341938,0.051122584,0,0,0,0,0,0.012780646,0.025561292,0,0.012780646,0.012780646,0.025561292,0.025561292,0,0.038341938,0.025561292,0.025561292,0,0,0,0,0,0,0,0,0,0,0.012780646,0,0,0,0,0,0,0,0,0,0,0.256669071,0.244885732
0,0,0.016100731,0,0.032201462,0,0,0,0.032201462,0.016100731,0.016100731,0,0,0.032201462,0,0,0.016100731,0,0,0,0,0,0,0,0.032201462,0,0,0,0,0.048302193,0.032201462,0.016100731,0.016100731,0,0,0.016100731,0.016100731,0,0,0,0.016100731,0.016100731,0,0,0.016100731,0.016100731,0,0.016100731,0,0.048302193,0.016100731,0.016100731,0,0,0.016100731,0,0.032201462,0,0,0.032201462,0.016100731,0,0.016100731,0.016100731,0,0.189034015,0.183037471
0,0.015424822,0.015424822,0.015424822,0.015424822,0,0,0,0.030849643,0,0.015424822,0.015424822,0.015424822,0,0,0.030849643,0,0.015424822,0,0,0,0.015424822,0,0,0.015424822,0,0,0.015424822,0,0.015424822,0.030849643,0,0.015424822,0,0.015424822,0.015424822,0,0,0.030849643,0.015424822,0,0.015424822,0.015424822,0.015424822,0.015424822,0.030849643,0,0,0,0.030849643,0,0.015424822,0.015424822,0,0,0,0.030849643,0.015424822,0.015424822,0,0,0.015424822,0,0,0,0.213542926,0.184889035
0,0,0.015547509,0.015547509,0,0.015547509,0,0,0,0,0.031095019,0.031095019,0,0,0,0.015547509,0,0.015547509,0,0.046642528,0.015547509,0.015547509,0,0.015547509,0.015547509,0,0.015547509,0,0,0,0.031095019,0.015547509,0,0.015547509,0,0,0,0.046642528,0.015547509,0,0,0,0.015547509,0,0.031095019,0,0.015547509,0.015547509,0.015547509,0,0,0,0,0,0.031095019,0,0.031095019,0.015547509,0,0.015547509,0.015547509,0,0,0.015547509,0,0.231807509,0.161839623
0,0,0.028402175,0.042603263,0.014201088,0.014201088,0,0,0,0,0.014201088,0.028402175,0.014201088,0,0.014201088,0.014201088,0,0.028402175,0,0,0,0,0,0.028402175,0,0,0,0.028402175,0.014201088,0,0,0,0,0.014201088,0,0,0.014201088,0.014201088,0.014201088,0,0,0.028402175,0.014201088,0.014201088,0.014201088,0.042603263,0.014201088,0,0,0.028402175,0,0.014201088,0,0,0.014201088,0.014201088,0,0,0,0,0.014201088,0,0,0,0,0.247786777,0.198370807
0,0.012633674,0.012633674,0.012633674,0,0,0.012633674,0.025267348,0.012633674,0,0,0,0.012633674,0,0,0.012633674,0,0,0.012633674,0,0.012633674,0,0,0.025267348,0,0.012633674,0.012633674,0.025267348,0.012633674,0.012633674,0,0.012633674,0,0.025267348,0,0,0,0.025267348,0.012633674,0.012633674,0,0,0.012633674,0,0.012633674,0.025267348,0.012633674,0.012633674,0,0.012633674,0.025267348,0,0,0,0,0,0.012633674,0.012633674,0.012633674,0,0.012633674,0,0,0,0,0.311800126,0.195486589
