Target2,PSEKNC1,PSEKNC2,PSEKNC3,PSEKNC4,PSEKNC5,PSEKNC6,PSEKNC7,PSEKNC8,PSEKNC9,PSEKNC10,PSEKNC11,PSEKNC12,PSEKNC13,PSEKNC14,PSEKNC15,PSEKNC16,PSEKNC17,PSEKNC18,PSEKNC19,PSEKNC20,PSEKNC21,PSEKNC22,PSEKNC23,PSEKNC24,PSEKNC25,PSEKNC26,PSEKNC27,PSEKNC28,PSEKNC29,PSEKNC30,PSEKNC31,PSEKNC32,PSEKNC33,PSEKNC34,PSEKNC35,PSEKNC36,PSEKNC37,PSEKNC38,PSEKNC39,PSEKNC40,PSEKNC41,PSEKNC42,PSEKNC43,PSEKNC44,PSEKNC45,PSEKNC46,PSEKNC47,PSEKNC48,PSEKNC49,PSEKNC50,PSEKNC51,PSEKNC52,PSEKNC53,PSEKNC54,PSEKNC55,PSEKNC56,PSEKNC57,PSEKNC58,PSEKNC59,PSEKNC60,PSEKNC61,PSEKNC62,PSEKNC63,PSEKNC64,PSEKNC65,PSEKNC66
0,0,0.016420757,0.016420757,0.016420757,0,0,0.016420757,0.016420757,0.016420757,0,0.016420757,0.016420757,0,0.016420757,0.016420757,0.016420757,0,0,0.032841513,0,0.016420757,0.032841513,0.016420757,0.016420757,0,0.032841513,0,0,0.016420757,0.016420757,0.016420757,0,0.032841513,0.016420757,0,0,0,0.032841513,0.016420757,0,0,0.016420757,0,0,0,0.016420757,0,0,0.016420757,0,0,0.016420757,0.016420757,0.016420757,0,0.016420757,0.032841513,0,0,0,0.016420757,0,0,0,0.215948494,0.143641999
0,0.039702056,0.039702056,0,0,0.026468038,0.013234019,0.052936075,0,0,0.013234019,0,0,0,0,0,0,0,0.039702056,0,0,0.013234019,0.013234019,0,0,0.013234019,0,0.052936075,0,0,0,0,0,0.039702056,0.013234019,0.013234019,0,0,0,0.013234019,0,0.052936075,0,0.039702056,0,0,0.013234019,0,0,0,0,0,0,0,0,0.013234019,0,0,0,0,0,0,0,0,0,0.230209154,0.253664111
0,0.012453896,0,0,0.024907791,0,0,0,0,0,0,0,0,0,0.012453896,0.012453896,0,0,0,0,0,0,0.024907791,0.024907791,0,0,0.049815582,0.012453896,0.037361687,0,0,0,0,0.024907791,0,0,0,0,0.012453896,0.062269478,0,0.012453896,0.024907791,0.012453896,0,0.012453896,0.012453896,0.024907791,0,0,0.012453896,0,0,0,0.012453896,0.012453896,0,0,0,0.024907791,0.012453896,0,0,0,0,0.334426286,0.179871785
0,0,0,0,0,0,0.012711157,0.025422314,0,0.012711157,0,0,0,0,0,0,0,0,0,0,0,0,0.050844628,0.025422314,0,0.012711157,0.012711157,0.038133471,0.025422314,0,0,0,0.012711157,0,0.050844628,0.012711157,0,0,0,0.012711157,0.012711157,0.025422314,0.012711157,0.025422314,0.012711157,0,0.025422314,0.012711157,0,0,0,0,0,0,0.012711157,0.025422314,0,0.012711157,0,0,0,0,0.012711157,0,0,0.262631657,0.241633216
0,0,0,0.015003308,0,0,0,0.015003308,0.015003308,0.015003308,0.015003308,0.015003308,0,0,0.015003308,0,0,0,0.015003308,0.015003308,0,0.015003308,0.060013233,0.015003308,0,0.015003308,0.015003308,0.030006617,0,0,0,0,0.015003308,0.015003308,0.015003308,0.030006617,0.015003308,0,0.030006617,0.030006617,0,0.030006617,0.030006617,0.045009925,0,0,0,0,0,0,0,0,0,0.015003308,0,0,0,0,0,0.015003308,0,0,0,0.015003308,0,0.200715909,0.214155067
0,0,0.01351395,0.0270279,0,0.01351395,0.01351395,0,0.01351395,0,0.01351395,0.01351395,0.01351395,0.01351395,0,0,0,0.01351395,0.01351395,0.01351395,0,0.0270279,0,0,0,0,0,0.01351395,0.01351395,0,0,0.01351395,0.01351395,0,0,0,0.01351395,0,0.01351395,0.0270279,0.01351395,0.01351395,0.040541851,0.01351395,0,0,0,0.01351395,0.0270279,0.01351395,0.01351395,0,0,0,0,0,0,0,0,0.0270279,0.01351395,0.01351395,0,0.01351395,0,0.250062766,0.222893174
0,0.030559081,0.015279541,0.015279541,0,0.015279541,0.015279541,0.015279541,0,0.030559081,0.015279541,0,0,0,0,0,0,0.015279541,0.015279541,0.015279541,0,0.015279541,0.030559081,0.015279541,0.015279541,0,0.015279541,0.015279541,0.015279541,0,0,0,0.015279541,0.015279541,0.015279541,0.015279541,0,0.015279541,0.030559081,0.015279541,0,0.015279541,0.015279541,0.030559081,0,0,0,0.030559081,0,0,0,0,0,0,0,0,0,0,0.015279541,0,0.030559081,0,0,0.015279541,0,0.261309276,0.142788645
0,0.043470041,0,0,0.043470041,0,0,0.014490014,0.014490014,0.014490014,0,0.014490014,0,0.014490014,0,0.014490014,0.014490014,0,0.014490014,0,0,0.014490014,0,0,0,0,0,0,0.014490014,0,0,0.014490014,0,0.043470041,0.014490014,0,0,0,0,0,0,0.043470041,0,0,0.014490014,0.014490014,0.014490014,0.028980027,0,0,0,0.028980027,0.014490014,0,0.014490014,0,0,0,0,0.028980027,0.028980027,0.014490014,0,0,0.014490014,0.244155041,0.190734423
0,0,0.030042424,0,0,0,0.030042424,0,0,0,0.015021212,0,0,0,0,0,0,0.015021212,0,0,0,0.015021212,0.045063636,0.060084848,0.015021212,0,0,0.060084848,0,0,0.045063636,0,0,0,0,0.015021212,0,0,0.015021212,0,0.030042424,0,0.030042424,0.045063636,0.030042424,0,0.015021212,0.015021212,0,0,0,0,0,0,0.045063636,0,0,0.015021212,0,0,0,0,0,0,0,0.17659773,0.237575003
0,0,0.016706357,0.050119072,0,0.016706357,0.016706357,0,0,0.016706357,0.033412715,0.06682543,0.016706357,0,0.016706357,0,0,0.016706357,0,0.033412715,0.016706357,0.016706357,0.016706357,0,0.016706357,0,0,0,0,0,0,0.016706357,0,0.033412715,0,0.050119072,0,0.016706357,0.016706357,0.016706357,0,0.050119072,0.016706357,0,0,0.016706357,0,0,0,0,0.016706357,0,0,0.016706357,0,0,0,0.016706357,0,0,0,0,0,0,0,0.200540107,0.147911955
